,steps,words,feedback,ncands
48,4,"['arose', 'unity', 'civil', 'mimic']","['XXXXX', 'XXYXX', 'YGXGX', 'GGGGG']","[183, 7, 1, 1]"
49,7,"['arose', 'tondi', 'wound', 'found', 'bound', 'mound', 'pound']","['XXYXX', 'XGYYX', 'XGGGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[104, 7, 5, 4, 3, 2, 2]"
50,4,"['arose', 'talcy', 'manga', 'maxim']","['YXXXX', 'XGXXX', 'GGXXY', 'GGGGG']","[148, 12, 2, 2]"
51,3,"['arose', 'enlit', 'linen']","['XXXXY', 'YYYYX', 'GGGGG']","[120, 2, 2]"
52,3,"['arose', 'enlit', 'unmet']","['XXXXY', 'YGXXG', 'GGGGG']","[120, 1, 1]"
53,3,"['arose', 'chest', 'flesh']","['XXXGY', 'XYGGX', 'GGGGG']","[10, 1, 1]"
54,4,"['arose', 'hotly', 'goody', 'booby']","['XXGXX', 'XGXXG', 'XGGXG', 'GGGGG']","[39, 7, 3, 3]"
55,5,"['arose', 'routh', 'north', 'worth', 'forth']","['XYYXX', 'YGXGG', 'XGGGG', 'XGGGG', 'GGGGG']","[49, 3, 2, 1, 1]"
56,2,"['arose', 'first']","['XYXGX', 'GGGGG']","[2, 2]"
57,3,"['arose', 'slant', 'stand']","['YXXYX', 'GXGGY', 'GGGGG']","[67, 2, 2]"
58,4,"['arose', 'enlit', 'welch', 'belly']","['XXXXY', 'YXGXX', 'XGGXX', 'GGGGG']","[120, 4, 2, 2]"
59,3,"['arose', 'glory', 'ivory']","['XYGXX', 'XXGGG', 'GGGGG']","[9, 1, 1]"
60,4,"['arose', 'pelts', 'seven', 'seedy']","['XXXYY', 'XGXXY', 'GGXYX', 'GGGGG']","[44, 3, 1, 1]"
61,3,"['arose', 'rutin', 'print']","['XGXXX', 'YXYYY', 'GGGGG']","[37, 1, 1]"
62,4,"['arose', 'later', 'ready', 'yearn']","['YYXXY', 'XYXYY', 'YGGXY', 'GGGGG']","[60, 11, 1, 1]"
63,5,"['arose', 'riant', 'brain', 'grain', 'drain']","['YGXXX', 'YYGYX', 'XGGGG', 'XGGGG', 'GGGGG']","[43, 3, 2, 1, 1]"
64,5,"['arose', 'petri', 'brine', 'bride', 'bribe']","['XGXXG', 'XYXYY', 'GGGXG', 'GGGXG', 'GGGGG']","[24, 7, 2, 1, 1]"
65,5,"['arose', 'tophs', 'scout', 'snout', 'stout']","['XXGYX', 'YYXXY', 'GXGGG', 'GXGGG', 'GGGGG']","[36, 8, 2, 1, 1]"
66,3,"['arose', 'eclat', 'panel']","['YXXXY', 'YXYYX', 'GGGGG']","[78, 11, 11]"
67,3,"['arose', 'crash', 'crass']","['YGXGX', 'GGGGX', 'GGGGG']","[7, 1, 1]"
68,4,"['arose', 'tuile', 'plume', 'flume']","['XXXXG', 'XYXYG', 'XGGGG', 'GGGGG']","[79, 4, 1, 1]"
69,3,"['arose', 'notal', 'offal']","['YXYXX', 'XYXGG', 'GGGGG']","[44, 1, 1]"
70,2,"['arose', 'agree']","['GYXXG', 'GGGGG']","[4, 4]"
71,3,"['arose', 'order', 'error']","['XGYXY', 'YGXYG', 'GGGGG']","[3, 1, 1]"
72,4,"['arose', 'puris', 'shirk', 'swirl']","['XYXYX', 'XXYYY', 'GXGGX', 'GGGGG']","[21, 6, 1, 1]"
73,2,"['arose', 'argue']","['GGXXG', 'GGGGG']","[1, 1]"
74,4,"['arose', 'enlit', 'whelp', 'bleed']","['XXXXY', 'YXYXX', 'XXGYX', 'GGGGG']","[120, 14, 2, 2]"
75,3,"['arose', 'eclat', 'delta']","['YXXXY', 'YXGYY', 'GGGGG']","[78, 1, 1]"
76,4,"['arose', 'unity', 'child', 'flick']","['XXXXX', 'XXGXX', 'YXGYX', 'GGGGG']","[183, 11, 1, 1]"
77,4,"['arose', 'melon', 'comet', 'totem']","['XXYXY', 'YYXYX', 'XGYGY', 'GGGGG']","[47, 2, 1, 1]"
78,2,"['arose', 'wooer']","['XYGXY', 'GGGGG']","[1, 1]"
79,3,"['arose', 'drown', 'front']","['XGGXX', 'XGGXY', 'GGGGG']","[38, 4, 4]"
80,3,"['arose', 'puris', 'shrub']","['XYXYX', 'XYGXY', 'GGGGG']","[21, 5, 5]"
81,6,"['arose', 'yaird', 'harry', 'carry', 'marry', 'parry']","['YYXXX', 'YGXGX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[55, 4, 3, 2, 1, 1]"
82,3,"['arose', 'bloke', 'biome']","['XXGXG', 'GXGXG', 'GGGGG']","[16, 2, 2]"
83,4,"['arose', 'eclat', 'panel', 'lapel']","['YXXXY', 'YXYYX', 'YGXGG', 'GGGGG']","[78, 11, 1, 1]"
84,3,"['arose', 'traps', 'start']","['YYXYX', 'YYGXY', 'GGGGG']","[21, 4, 4]"
85,4,"['arose', 'drice', 'erupt', 'greet']","['XGXXY', 'XGXXY', 'YGXXG', 'GGGGG']","[28, 7, 1, 1]"
86,4,"['arose', 'tower', 'cover', 'goner']","['XYYXY', 'XGXGG', 'XGXGG', 'GGGGG']","[34, 13, 7, 7]"
87,3,"['arose', 'melon', 'golem']","['XXYXY', 'YYGYX', 'GGGGG']","[47, 1, 1]"
88,5,"['arose', 'suint', 'dusty', 'gusty', 'lusty']","['XXXYX', 'YGXXY', 'XGGGG', 'XGGGG', 'GGGGG']","[79, 4, 3, 2, 2]"
89,3,"['arose', 'hotly', 'loopy']","['XXGXX', 'XGXYG', 'GGGGG']","[39, 1, 1]"
90,3,"['arose', 'routh', 'round']","['XYYXX', 'GGGXX', 'GGGGG']","[49, 1, 1]"
91,3,"['arose', 'plait', 'audit']","['GXXXX', 'XXYGG', 'GGGGG']","[30, 2, 2]"
92,3,"['arose', 'unity', 'lying']","['XXXXX', 'XYGXY', 'GGGGG']","[183, 3, 3]"
93,4,"['arose', 'talcy', 'manga', 'gamma']","['YXXXX', 'XGXXX', 'YGXYG', 'GGGGG']","[148, 12, 1, 1]"
94,4,"['arose', 'claro', 'molar', 'labor']","['YYYXX', 'XYYYY', 'XYYYG', 'GGGGG']","[28, 6, 1, 1]"
95,3,"['arose', 'pelts', 'islet']","['XXXYY', 'XYGYY', 'GGGGG']","[44, 1, 1]"
96,4,"['arose', 'unity', 'civil', 'civic']","['XXXXX', 'XXYXX', 'GGGGX', 'GGGGG']","[183, 7, 1, 1]"
97,2,"['arose', 'forge']","['XYYXG', 'GGGGG']","[10, 10]"
98,4,"['arose', 'routh', 'dowry', 'corny']","['XYYXX', 'YGXXX', 'XGXYG', 'GGGGG']","[49, 10, 1, 1]"
99,4,"['arose', 'tondi', 'youth', 'moult']","['XXYXX', 'YGXXX', 'XGGYX', 'GGGGG']","[104, 8, 1, 1]"
100,4,"['arose', 'slant', 'basis', 'basic']","['YXXYX', 'YXYXX', 'GGGGY', 'GGGGG']","[67, 2, 1, 1]"
101,4,"['arose', 'slant', 'sally', 'salad']","['YXXYX', 'GYYXX', 'GGGYX', 'GGGGG']","[67, 3, 1, 1]"
102,3,"['arose', 'agile', 'agate']","['GXXXG', 'GGXXG', 'GGGGG']","[18, 2, 2]"
103,4,"['arose', 'suint', 'slick', 'spicy']","['XXXYX', 'GXGXX', 'GXGGX', 'GGGGG']","[79, 9, 1, 1]"
104,4,"['arose', 'traps', 'scrap', 'spray']","['YYXYX', 'XYYYY', 'GXGGY', 'GGGGG']","[21, 2, 1, 1]"
105,3,"['arose', 'steak', 'essay']","['YXXYY', 'YXYGX', 'GGGGG']","[11, 1, 1]"
106,3,"['arose', 'glory', 'fjord']","['XYGXX', 'XXGGX', 'GGGGG']","[9, 3, 3]"
107,3,"['arose', 'pelts', 'spend']","['XXXYY', 'YYXXY', 'GGGGG']","[44, 6, 6]"
108,4,"['arose', 'eclat', 'began', 'kebab']","['YXXXY', 'YXXGX', 'YGXGX', 'GGGGG']","[78, 4, 1, 1]"
109,4,"['arose', 'unity', 'build', 'guild']","['XXXXX', 'YXGXX', 'XGGGG', 'GGGGG']","[183, 4, 1, 1]"
110,3,"['arose', 'plait', 'aback']","['GXXXX', 'XXGXX', 'GGGGG']","[30, 1, 1]"
111,3,"['arose', 'routh', 'motor']","['XYYXX', 'YGXYX', 'GGGGG']","[49, 1, 1]"
112,3,"['arose', 'adobe', 'alone']","['GXGXG', 'GXGXG', 'GGGGG']","[7, 3, 3]"
113,7,"['arose', 'talcy', 'watch', 'match', 'patch', 'catch', 'hatch']","['YXXXX', 'YGXGX', 'XGGGG', 'XGGGG', 'XGGGG', 'YGGGG', 'GGGGG']","[148, 6, 5, 4, 3, 2, 2]"
114,5,"['arose', 'tiler', 'under', 'cyber', 'hyper']","['XYXXY', 'XXXGG', 'XXXGG', 'XGXGG', 'GGGGG']","[103, 17, 7, 1, 1]"
115,4,"['arose', 'unity', 'dutch', 'thumb']","['XXXXX', 'YXXYX', 'XYYXY', 'GGGGG']","[183, 5, 2, 2]"
116,3,"['arose', 'routh', 'dowry']","['XYYXX', 'YGXXX', 'GGGGG']","[49, 10, 10]"
117,3,"['arose', 'tondi', 'ought']","['XXYXX', 'YYXXX', 'GGGGG']","[104, 2, 2]"
118,4,"['arose', 'enlit', 'welch', 'belch']","['XXXXY', 'YXGXX', 'XGGGG', 'GGGGG']","[120, 4, 1, 1]"
119,3,"['arose', 'unity', 'dutch']","['XXXXX', 'YXXYX', 'GGGGG']","[183, 5, 5]"
120,3,"['arose', 'tondi', 'pilot']","['XXYXX', 'YYXXY', 'GGGGG']","[104, 4, 4]"
121,4,"['arose', 'enlit', 'hefty', 'tweed']","['XXXXY', 'YXXXY', 'XYXYX', 'GGGGG']","[120, 8, 1, 1]"
122,3,"['arose', 'melon', 'comet']","['XXYXY', 'YYXYX', 'GGGGG']","[47, 2, 2]"
123,6,"['arose', 'talcy', 'haunt', 'gaunt', 'daunt', 'jaunt']","['YXXXX', 'YGXXX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[148, 11, 4, 3, 2, 2]"
124,3,"['arose', 'eclat', 'enema']","['YXXXY', 'GXXYX', 'GGGGG']","[78, 1, 1]"
125,4,"['arose', 'pelts', 'unset', 'steed']","['XXXYY', 'XYXYY', 'XXYGY', 'GGGGG']","[44, 6, 1, 1]"
126,2,"['arose', 'abyss']","['GXXGX', 'GGGGG']","[5, 5]"
127,3,"['arose', 'drown', 'growl']","['XGGXX', 'XGGGX', 'GGGGG']","[38, 2, 2]"
128,4,"['arose', 'unity', 'cling', 'fling']","['XXXXX', 'XYGXX', 'XGGGG', 'GGGGG']","[183, 6, 1, 1]"
129,4,"['arose', 'melon', 'woven', 'dozen']","['XXYXY', 'XYXYG', 'XGXGG', 'GGGGG']","[47, 6, 2, 2]"
130,5,"['arose', 'hotly', 'goody', 'booby', 'boozy']","['XXGXX', 'XGXXG', 'XGGXG', 'GGGYG', 'GGGGG']","[39, 7, 3, 1, 1]"
131,4,"['arose', 'prove', 'drone', 'erode']","['XGGXG', 'XGGXG', 'YGGXG', 'GGGGG']","[14, 6, 1, 1]"
132,4,"['arose', 'routh', 'dowry', 'world']","['XYYXX', 'YGXXX', 'YGYYX', 'GGGGG']","[49, 10, 1, 1]"
133,4,"['arose', 'olive', 'dodge', 'gouge']","['XXYXG', 'YXXXG', 'XGXGG', 'GGGGG']","[14, 3, 1, 1]"
134,6,"['arose', 'unity', 'child', 'cliff', 'climb', 'click']","['XXXXX', 'XXGXX', 'GXGYX', 'GGGXX', 'GGGXX', 'GGGGG']","[183, 11, 3, 2, 1, 1]"
135,4,"['arose', 'riant', 'friar', 'briar']","['YGXXX', 'YYYXX', 'XGGGG', 'GGGGG']","[43, 2, 1, 1]"
136,3,"['arose', 'tread', 'great']","['YGXXY', 'YGGGX', 'GGGGG']","[11, 1, 1]"
137,2,"['arose', 'altar']","['GYXXX', 'GGGGG']","[7, 7]"
138,4,"['arose', 'unity', 'lumpy', 'pulpy']","['XXXXX', 'YXXXG', 'YGXGG', 'GGGGG']","[183, 23, 1, 1]"
139,5,"['arose', 'chiru', 'furry', 'blurb', 'blurt']","['XYXXX', 'XXXGY', 'XYYGX', 'GGGGY', 'GGGGG']","[33, 3, 2, 1, 1]"
140,2,"['arose', 'coast']","['YXYGX', 'GGGGG']","[4, 4]"
141,4,"['arose', 'unity', 'lumpy', 'duchy']","['XXXXX', 'YXXXG', 'XGXXG', 'GGGGG']","[183, 23, 4, 4]"
142,3,"['arose', 'drown', 'groin']","['XGGXX', 'XGGXG', 'GGGGG']","[38, 1, 1]"
143,6,"['arose', 'tiler', 'diner', 'viper', 'fiber', 'fixer']","['XYXXY', 'XGXGG', 'XGXGG', 'XGXGG', 'GGXGG', 'GGGGG']","[103, 15, 7, 2, 1, 1]"
144,4,"['arose', 'drown', 'croup', 'group']","['XGGXX', 'XGGXX', 'XGGGG', 'GGGGG']","[38, 17, 1, 1]"
145,3,"['arose', 'forge', 'rogue']","['XYYXG', 'XGYYG', 'GGGGG']","[10, 1, 1]"
146,4,"['arose', 'talcy', 'daily', 'badly']","['YXXXX', 'XGYXG', 'YGXGG', 'GGGGG']","[148, 7, 2, 2]"
147,4,"['arose', 'traps', 'start', 'smart']","['YYXYX', 'YYGXY', 'GYGGG', 'GGGGG']","[21, 4, 1, 1]"
148,4,"['arose', 'unity', 'itchy', 'pithy']","['XXXXX', 'XXYYG', 'YYXGG', 'GGGGG']","[183, 2, 1, 1]"
149,6,"['arose', 'talcy', 'handy', 'paddy', 'bawdy', 'gaudy']","['YXXXX', 'XGXXG', 'XGXGG', 'XGYGG', 'XGXGG', 'GGGGG']","[148, 14, 4, 2, 1, 1]"
150,5,"['arose', 'unity', 'child', 'chili', 'chill']","['XXXXX', 'XXGXX', 'GGGGX', 'GGGGY', 'GGGGG']","[183, 11, 2, 1, 1]"
151,3,"['arose', 'tower', 'heron']","['XYYXY', 'XYXYY', 'GGGGG']","[34, 1, 1]"
152,4,"['arose', 'notal', 'mocha', 'vodka']","['YXYXX', 'XGXYX', 'XGXXG', 'GGGGG']","[44, 7, 1, 1]"
153,5,"['arose', 'tiler', 'diner', 'miner', 'finer']","['XYXXY', 'XGXGG', 'XGGGG', 'XGGGG', 'GGGGG']","[103, 15, 2, 1, 1]"
154,4,"['arose', 'sieur', 'super', 'surer']","['XYXYY', 'GXYYG', 'GGXGG', 'GGGGG']","[24, 2, 1, 1]"
155,3,"['arose', 'claro', 'radio']","['YYYXX', 'XXYYG', 'GGGGG']","[28, 2, 2]"
156,3,"['arose', 'forge', 'rouge']","['XYYXG', 'XGYGG', 'GGGGG']","[10, 1, 1]"
157,4,"['arose', 'tiler', 'decry', 'perch']","['XYXXY', 'XXXYY', 'XGYYX', 'GGGGG']","[103, 14, 1, 1]"
158,5,"['arose', 'tiler', 'rebut', 'retry', 'retch']","['XYXXY', 'YXXYY', 'GGXXY', 'GGGYX', 'GGGGG']","[103, 7, 2, 1, 1]"
159,4,"['arose', 'prove', 'drone', 'wrote']","['XGGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[14, 6, 3, 3]"
160,4,"['arose', 'hotly', 'blond', 'clock']","['XXGXX', 'XYXYX', 'XGGXX', 'GGGGG']","[39, 12, 3, 3]"
161,3,"['arose', 'tuile', 'tilde']","['XXXXG', 'GXYYG', 'GGGGG']","[79, 1, 1]"
162,2,"['arose', 'store']","['XYGYG', 'GGGGG']","[6, 6]"
163,2,"['arose', 'prove']","['XGGXG', 'GGGGG']","[14, 14]"
164,3,"['arose', 'rutin', 'bring']","['XGXXX', 'YXXYY', 'GGGGG']","[37, 6, 6]"
165,2,"['arose', 'solve']","['XXYYG', 'GGGGG']","[1, 1]"
166,3,"['arose', 'eclat', 'cheat']","['YXXXY', 'YYXGG', 'GGGGG']","[78, 1, 1]"
167,5,"['arose', 'petri', 'brine', 'crime', 'grime']","['XGXXG', 'XYXYY', 'XGGXG', 'XGGGG', 'GGGGG']","[24, 7, 3, 1, 1]"
168,4,"['arose', 'enlit', 'elect', 'exult']","['XXXXY', 'GXYXG', 'GYYXG', 'GGGGG']","[120, 2, 1, 1]"
169,3,"['arose', 'sieur', 'usher']","['XYXYY', 'YXYYG', 'GGGGG']","[24, 1, 1]"
170,2,"['arose', 'epoch']","['XXGXY', 'GGGGG']","[4, 4]"
171,4,"['arose', 'riant', 'trial', 'triad']","['YGXXX', 'YYYXY', 'GGGGX', 'GGGGG']","[43, 2, 1, 1]"
172,3,"['arose', 'tread', 'break']","['YGXXY', 'XGGGX', 'GGGGG']","[11, 5, 5]"
173,3,"['arose', 'routh', 'rhino']","['XYYXX', 'GYXXY', 'GGGGG']","[49, 1, 1]"
174,4,"['arose', 'yaird', 'vicar', 'viral']","['YYXXX', 'XYYYX', 'GGXGY', 'GGGGG']","[55, 7, 1, 1]"
175,4,"['arose', 'tondi', 'ionic', 'conic']","['XXYXX', 'XGGXY', 'YGGGG', 'GGGGG']","[104, 2, 1, 1]"
176,4,"['arose', 'lapse', 'cause', 'masse']","['YXXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[10, 2, 1, 1]"
177,2,"['arose', 'sonic']","['XXYYX', 'GGGGG']","[15, 15]"
178,4,"['arose', 'talcy', 'plant', 'vital']","['YXXXX', 'YYYXX', 'XYYXY', 'GGGGG']","[148, 3, 1, 1]"
179,3,"['arose', 'grace', 'trace']","['YGXXG', 'XGGGG', 'GGGGG']","[19, 2, 2]"
180,3,"['arose', 'suint', 'using']","['XXXYX', 'YYGGX', 'GGGGG']","[79, 1, 1]"
181,4,"['arose', 'eclat', 'beach', 'peach']","['YXXXY', 'YYXYX', 'XGGGG', 'GGGGG']","[78, 4, 1, 1]"
182,4,"['arose', 'talcy', 'china', 'champ']","['YXXXX', 'XYXYX', 'GGXXY', 'GGGGG']","[148, 4, 2, 2]"
183,3,"['arose', 'notal', 'baton']","['YXYXX', 'YYGYX', 'GGGGG']","[44, 1, 1]"
184,6,"['arose', 'grace', 'trade', 'frame', 'brave', 'brake']","['YGXXG', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[19, 7, 3, 2, 1, 1]"
185,4,"['arose', 'unity', 'clump', 'pluck']","['XXXXX', 'YXXXX', 'YGGXY', 'GGGGG']","[183, 12, 1, 1]"
186,4,"['arose', 'grace', 'crane', 'craze']","['YGXXG', 'XGGYG', 'GGGXG', 'GGGGG']","[19, 4, 3, 3]"
187,3,"['arose', 'petri', 'gripe']","['XGXXG', 'YYXYY', 'GGGGG']","[24, 1, 1]"
188,4,"['arose', 'later', 'ready', 'weary']","['YYXXY', 'XYXYY', 'YGGXG', 'GGGGG']","[60, 11, 1, 1]"
189,5,"['arose', 'unity', 'imply', 'piggy', 'picky']","['XXXXX', 'XXYXG', 'YXYXG', 'GGXXG', 'GGGGG']","[183, 18, 2, 1, 1]"
190,3,"['arose', 'agile', 'acute']","['GXXXG', 'GXXXG', 'GGGGG']","[18, 4, 4]"
191,4,"['arose', 'tiler', 'decry', 'ferry']","['XYXXY', 'XXXYY', 'XGXGG', 'GGGGG']","[103, 14, 3, 3]"
192,2,"['arose', 'aside']","['GXXYG', 'GGGGG']","[2, 2]"
193,4,"['arose', 'yaird', 'rabbi', 'tapir']","['YYXXX', 'XGYYX', 'YGXXY', 'GGGGG']","[55, 2, 1, 1]"
194,5,"['arose', 'drown', 'croup', 'broth', 'troll']","['XGGXX', 'XGGXX', 'XGGXX', 'XGGYX', 'GGGGG']","[38, 17, 7, 1, 1]"
195,3,"['arose', 'unity', 'unify']","['XXXXX', 'GGGXG', 'GGGGG']","[183, 1, 1]"
196,3,"['arose', 'sieur', 'rebus']","['XYXYY', 'YXYGY', 'GGGGG']","[24, 1, 1]"
197,3,"['arose', 'ghost', 'boost']","['XXGGX', 'XXGGG', 'GGGGG']","[6, 1, 1]"
198,3,"['arose', 'crust', 'truss']","['XGXGX', 'XGGGY', 'GGGGG']","[11, 1, 1]"
199,3,"['arose', 'liens', 'siege']","['XXXYG', 'XGGXY', 'GGGGG']","[24, 2, 2]"
200,3,"['arose', 'tiler', 'tiger']","['XYXXY', 'GGXGG', 'GGGGG']","[103, 2, 2]"
201,4,"['arose', 'talcy', 'naval', 'banal']","['YXXXX', 'XGYXX', 'YGXGG', 'GGGGG']","[148, 4, 1, 1]"
202,4,"['arose', 'suint', 'skull', 'slump']","['XXXYX', 'GYXXX', 'GXGYY', 'GGGGG']","[79, 4, 1, 1]"
203,5,"['arose', 'riant', 'drank', 'frank', 'crank']","['YGXXX', 'YXGGX', 'XGGGG', 'XGGGG', 'GGGGG']","[43, 6, 3, 2, 2]"
204,3,"['arose', 'forge', 'gorge']","['XYYXG', 'XGGGG', 'GGGGG']","[10, 1, 1]"
205,5,"['arose', 'tiler', 'decry', 'every', 'query']","['XYXXY', 'XXXYY', 'XYXGG', 'YXGGG', 'GGGGG']","[103, 14, 2, 1, 1]"
206,4,"['arose', 'rutin', 'bring', 'drink']","['XGXXX', 'YXXYY', 'XGGGX', 'GGGGG']","[37, 6, 1, 1]"
207,4,"['arose', 'claro', 'manor', 'favor']","['YYYXX', 'XXYYY', 'XGXGG', 'GGGGG']","[28, 11, 3, 3]"
