,steps,words,feedback,ncands
14,5,"['raise', 'lints', 'stint', 'sting', 'stink']","['XXGYX', 'XYYYY', 'GGGGY', 'GGGGX', 'GGGGG']","[29, 3, 2, 1, 1]"
15,3,"['raise', 'grace', 'grade']","['YYXXG', 'GGGXG', 'GGGGG']","[26, 5, 5]"
16,4,"['raise', 'deign', 'chief', 'quiet']","['XXGXY', 'XYGXX', 'XXGGX', 'GGGGG']","[15, 4, 1, 1]"
17,4,"['raise', 'olent', 'begun', 'bench']","['XXXXY', 'XXYYX', 'GGXXY', 'GGGGG']","[121, 6, 1, 1]"
18,4,"['raise', 'gleba', 'above', 'abate']","['XYXXG', 'XXYYY', 'GGXXG', 'GGGGG']","[41, 3, 1, 1]"
19,3,"['raise', 'deign', 'feign']","['XXGXY', 'XGGGG', 'GGGGG']","[15, 1, 1]"
20,3,"['raise', 'moray', 'major']","['YGXXX', 'GYYYX', 'GGGGG']","[26, 3, 3]"
21,3,"['raise', 'leant', 'death']","['XYXXY', 'XGGXY', 'GGGGG']","[69, 4, 4]"
22,3,"['raise', 'press', 'fresh']","['YXXGY', 'XGGGY', 'GGGGG']","[7, 3, 3]"
23,2,"['raise', 'crust']","['YXXGX', 'GGGGG']","[13, 13]"
24,5,"['raise', 'tousy', 'stock', 'stood', 'stool']","['XXXYX', 'YYXYX', 'GGGXX', 'GGGGX', 'GGGGG']","[80, 7, 4, 2, 2]"
25,3,"['raise', 'uncoy', 'colon']","['XXXXX', 'XYYGX', 'GGGGG']","[168, 1, 1]"
26,4,"['raise', 'phase', 'lease', 'abase']","['XYXGG', 'XXGGG', 'XYGGG', 'GGGGG']","[8, 4, 1, 1]"
27,3,"['raise', 'moray', 'marry']","['YGXXX', 'GXGYG', 'GGGGG']","[26, 1, 1]"
28,4,"['raise', 'relay', 'reach', 'react']","['GYXXY', 'GGXYX', 'GGGGX', 'GGGGG']","[13, 3, 1, 1]"
29,5,"['raise', 'canty', 'fatty', 'patty', 'batty']","['XGXXX', 'XGXGG', 'XGGGG', 'XGGGG', 'GGGGG']","[91, 4, 3, 2, 2]"
30,6,"['raise', 'tripe', 'prize', 'prime', 'price', 'pride']","['YXGXG', 'XGGYG', 'GGGXG', 'GGGXG', 'GGGXG', 'GGGGG']","[17, 4, 3, 2, 1, 1]"
31,4,"['raise', 'lousy', 'gloss', 'floss']","['XXXGX', 'YYXGX', 'XGGGG', 'GGGGG']","[17, 3, 1, 1]"
32,3,"['raise', 'lined', 'helix']","['XXYXY', 'YYXYX', 'GGGGG']","[35, 1, 1]"
33,3,"['raise', 'adorn', 'croak']","['YYXXX', 'YXGYX', 'GGGGG']","[78, 1, 1]"
34,3,"['raise', 'talcs', 'staff']","['XYXYX', 'YYXXY', 'GGGGG']","[43, 7, 7]"
35,3,"['raise', 'peart', 'paper']","['YGXXY', 'GYYYX', 'GGGGG']","[28, 4, 4]"
36,5,"['raise', 'olent', 'begun', 'unwed', 'unfed']","['XXXXY', 'XXYYX', 'XYXYY', 'GGXGG', 'GGGGG']","[121, 6, 2, 1, 1]"
37,4,"['raise', 'olent', 'wheel', 'whelp']","['XXXXY', 'XYGXX', 'GGGYY', 'GGGGG']","[121, 5, 1, 1]"
38,5,"['raise', 'adorn', 'track', 'tramp', 'trawl']","['YYXXX', 'YXXYX', 'GGGXX', 'GGGXX', 'GGGGG']","[78, 16, 2, 1, 1]"
39,4,"['raise', 'uncoy', 'ought', 'outdo']","['XXXXX', 'YXXYX', 'GGXXY', 'GGGGG']","[168, 16, 1, 1]"
40,3,"['raise', 'gleba', 'adobe']","['XYXXG', 'XXYGY', 'GGGGG']","[41, 1, 1]"
41,4,"['raise', 'adorn', 'track', 'crazy']","['YYXXX', 'YXXYX', 'XGGYX', 'GGGGG']","[78, 16, 3, 3]"
42,2,"['raise', 'sower']","['YXXYY', 'GGGGG']","[18, 18]"
43,3,"['raise', 'relay', 'repay']","['GYXXY', 'GGXGG', 'GGGGG']","[13, 1, 1]"
44,4,"['raise', 'linty', 'might', 'digit']","['XXYXX', 'XGXYX', 'XGGXG', 'GGGGG']","[107, 12, 2, 2]"
45,5,"['raise', 'grace', 'crane', 'craze', 'crate']","['YYXXG', 'XGGYG', 'GGGXG', 'GGGXG', 'GGGGG']","[26, 4, 3, 2, 2]"
46,5,"['raise', 'uncoy', 'dutch', 'pluck', 'cluck']","['XXXXX', 'YXYXX', 'XYXGX', 'XGGGG', 'GGGGG']","[168, 10, 2, 1, 1]"
47,3,"['raise', 'spine', 'spike']","['XXGYG', 'GGGXG', 'GGGGG']","[15, 3, 3]"
48,4,"['raise', 'linty', 'civic', 'mimic']","['XXYXX', 'XGXXX', 'YGXGG', 'GGGGG']","[107, 5, 1, 1]"
49,6,"['raise', 'uncoy', 'found', 'bound', 'mound', 'pound']","['XXXXX', 'YYXYX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[168, 9, 5, 4, 3, 3]"
50,4,"['raise', 'manic', 'mafia', 'maxim']","['XGYXX', 'GGXGX', 'GGXGY', 'GGGGG']","[14, 2, 1, 1]"
51,3,"['raise', 'lined', 'linen']","['XXYXY', 'GGGGX', 'GGGGG']","[35, 1, 1]"
52,4,"['raise', 'olent', 'tenet', 'unmet']","['XXXXY', 'XXYYG', 'YYYGG', 'GGGGG']","[121, 2, 1, 1]"
53,3,"['raise', 'welsh', 'flesh']","['XXXGY', 'XYYGG', 'GGGGG']","[9, 1, 1]"
54,5,"['raise', 'uncoy', 'goldy', 'bobby', 'booby']","['XXXXX', 'XXXYG', 'XGXXG', 'GGYGG', 'GGGGG']","[168, 30, 7, 1, 1]"
55,5,"['raise', 'court', 'north', 'worth', 'forth']","['YXXXX', 'XGXYY', 'XGGGG', 'XGGGG', 'GGGGG']","[103, 5, 2, 1, 1]"
56,2,"['raise', 'first']","['YXYGX', 'GGGGG']","[1, 1]"
57,4,"['raise', 'talcs', 'staff', 'stand']","['XYXYX', 'YYXXY', 'GGGXX', 'GGGGG']","[43, 7, 3, 3]"
58,4,"['raise', 'olent', 'belch', 'belly']","['XXXXY', 'XYYXX', 'GGGXX', 'GGGGG']","[121, 11, 1, 1]"
59,4,"['raise', 'toric', 'minor', 'ivory']","['YXYXX', 'XYYYX', 'XYXYY', 'GGGGG']","[23, 4, 1, 1]"
60,4,"['raise', 'pelts', 'seven', 'seedy']","['XXXYY', 'XGXXY', 'GGXYX', 'GGGGG']","[41, 3, 1, 1]"
61,3,"['raise', 'prink', 'print']","['YXGXX', 'GGGGX', 'GGGGG']","[28, 1, 1]"
62,5,"['raise', 'tread', 'pearl', 'weary', 'yearn']","['YYXXY', 'XYYYX', 'XGGGX', 'XGGGY', 'GGGGG']","[34, 7, 2, 1, 1]"
63,5,"['raise', 'trail', 'brain', 'grain', 'drain']","['YYYXX', 'XGGGX', 'XGGGG', 'XGGGG', 'GGGGG']","[18, 4, 2, 1, 1]"
64,6,"['raise', 'tripe', 'crime', 'drive', 'urine', 'bribe']","['YXGXG', 'XGGXG', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[17, 7, 5, 3, 1, 1]"
65,5,"['raise', 'tousy', 'scout', 'snout', 'stout']","['XXXYX', 'YYYYX', 'GXGGG', 'GXGGG', 'GGGGG']","[80, 6, 4, 3, 3]"
66,3,"['raise', 'navel', 'panel']","['XGXXY', 'YGXGG', 'GGGGG']","[20, 1, 1]"
67,4,"['raise', 'grass', 'brass', 'crass']","['YYXGX', 'XGGGG', 'XGGGG', 'GGGGG']","[8, 2, 1, 1]"
68,4,"['raise', 'noule', 'flute', 'flume']","['XXXXG', 'XXGYG', 'GGGXG', 'GGGGG']","[61, 5, 2, 2]"
69,4,"['raise', 'talon', 'focal', 'offal']","['XYXXX', 'XYYYX', 'YYXGG', 'GGGGG']","[92, 11, 1, 1]"
70,3,"['raise', 'grace', 'agree']","['YYXXG', 'YYYXG', 'GGGGG']","[26, 1, 1]"
71,3,"['raise', 'doter', 'error']","['YXXXY', 'XYXYG', 'GGGGG']","[102, 1, 1]"
72,3,"['raise', 'shirt', 'swirl']","['YXGYX', 'GXGGX', 'GGGGG']","[5, 2, 2]"
73,3,"['raise', 'grace', 'argue']","['YYXXG', 'YGYXG', 'GGGGG']","[26, 1, 1]"
74,3,"['raise', 'olent', 'bleed']","['XXXXY', 'XGGXX', 'GGGGG']","[121, 4, 4]"
75,4,"['raise', 'leant', 'metal', 'delta']","['XYXXY', 'YGYXY', 'XGYYY', 'GGGGG']","[69, 4, 1, 1]"
76,3,"['raise', 'clint', 'flick']","['XXGXX', 'YGGXX', 'GGGGG']","[51, 1, 1]"
77,4,"['raise', 'olent', 'tempo', 'totem']","['XXXXY', 'YXYXY', 'GYYXY', 'GGGGG']","[121, 3, 1, 1]"
78,4,"['raise', 'doter', 'cower', 'wooer']","['YXXXY', 'XGXGG', 'XGYGG', 'GGGGG']","[102, 16, 1, 1]"
79,3,"['raise', 'court', 'front']","['YXXXX', 'XYXYG', 'GGGGG']","[103, 1, 1]"
80,3,"['raise', 'stour', 'shrub']","['YXXYX', 'GXXGY', 'GGGGG']","[24, 5, 5]"
81,4,"['raise', 'moray', 'party', 'parry']","['YGXXX', 'XXGYG', 'GGGXG', 'GGGGG']","[26, 8, 1, 1]"
82,5,"['raise', 'ligne', 'piece', 'diode', 'biome']","['XXYXG', 'XGXXG', 'XGYXG', 'XGGXG', 'GGGGG']","[25, 6, 3, 1, 1]"
83,4,"['raise', 'navel', 'label', 'lapel']","['XGXXY', 'XGXGG', 'GGXGG', 'GGGGG']","[20, 5, 1, 1]"
84,3,"['raise', 'prats', 'start']","['YYXYX', 'XYGYY', 'GGGGG']","[21, 3, 3]"
85,4,"['raise', 'doter', 'threw', 'greet']","['YXXXY', 'XXYGY', 'YXYGX', 'GGGGG']","[102, 4, 1, 1]"
86,9,"['raise', 'doter', 'cower', 'boxer', 'poker', 'lover', 'homer', 'foyer', 'goner']","['YXXXY', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[102, 16, 9, 8, 6, 3, 2, 1, 1]"
87,4,"['raise', 'olent', 'model', 'golem']","['XXXXY', 'YYYXX', 'YGXGY', 'GGGGG']","[121, 9, 1, 1]"
88,5,"['raise', 'tousy', 'dusty', 'gusty', 'lusty']","['XXXYX', 'YXYYG', 'XGGGG', 'XGGGG', 'GGGGG']","[80, 4, 3, 2, 2]"
89,7,"['raise', 'uncoy', 'goldy', 'lobby', 'lofty', 'lowly', 'loopy']","['XXXXX', 'XXXYG', 'XGYXG', 'GGXXG', 'GGXXG', 'GGXYG', 'GGGGG']","[168, 30, 6, 3, 2, 1, 1]"
90,3,"['raise', 'rugby', 'round']","['GXXXX', 'GYXXX', 'GGGGG']","[10, 1, 1]"
91,4,"['raise', 'nidal', 'audio', 'audit']","['XYYXX', 'XYGYX', 'GGGGX', 'GGGGG']","[34, 2, 1, 1]"
92,3,"['raise', 'clint', 'lying']","['XXGXX', 'XYGGX', 'GGGGG']","[51, 1, 1]"
93,4,"['raise', 'canty', 'papal', 'gamma']","['XGXXX', 'XGXXX', 'XGXYX', 'GGGGG']","[91, 8, 4, 4]"
94,3,"['raise', 'moray', 'labor']","['YGXXX', 'XYYYX', 'GGGGG']","[26, 4, 4]"
95,3,"['raise', 'stein', 'islet']","['XXYYY', 'YYYYX', 'GGGGG']","[4, 1, 1]"
96,3,"['raise', 'linty', 'civic']","['XXYXX', 'XGXXX', 'GGGGG']","[107, 5, 5]"
97,5,"['raise', 'repot', 'drone', 'force', 'forge']","['YXXXG', 'YYXYX', 'XYYXG', 'GGGXG', 'GGGGG']","[40, 14, 4, 1, 1]"
98,4,"['raise', 'court', 'color', 'corny']","['YXXXX', 'GGXYX', 'GGXYY', 'GGGGG']","[103, 2, 1, 1]"
99,5,"['raise', 'uncoy', 'ought', 'doubt', 'moult']","['XXXXX', 'YXXYX', 'YYXXG', 'XGGXG', 'GGGGG']","[168, 16, 3, 1, 1]"
100,4,"['raise', 'basis', 'basin', 'basic']","['XGYYX', 'GGGGY', 'GGGGX', 'GGGGG']","[5, 3, 2, 2]"
101,4,"['raise', 'salty', 'salon', 'salad']","['XGXYX', 'GGGXX', 'GGGXX', 'GGGGG']","[20, 3, 1, 1]"
102,3,"['raise', 'gleba', 'agate']","['XYXXG', 'YXYXY', 'GGGGG']","[41, 3, 3]"
103,3,"['raise', 'lints', 'spicy']","['XXGYX', 'XYXXY', 'GGGGG']","[29, 4, 4]"
104,4,"['raise', 'prats', 'scrap', 'spray']","['YYXYX', 'YYYXY', 'GXGGY', 'GGGGG']","[21, 2, 1, 1]"
105,3,"['raise', 'steak', 'essay']","['XYXYY', 'YXYGX', 'GGGGG']","[12, 1, 1]"
106,4,"['raise', 'court', 'glory', 'fjord']","['YXXXX', 'XYXGX', 'XXGGX', 'GGGGG']","[103, 3, 1, 1]"
107,4,"['raise', 'pelts', 'speed', 'spend']","['XXXYY', 'YYXXY', 'GGGYG', 'GGGGG']","[41, 5, 1, 1]"
108,4,"['raise', 'leant', 'decay', 'kebab']","['XYXXY', 'XGYXX', 'XGXGX', 'GGGGG']","[69, 3, 1, 1]"
109,4,"['raise', 'clint', 'build', 'guild']","['XXGXX', 'XYGXX', 'XGGGG', 'GGGGG']","[51, 3, 1, 1]"
110,5,"['raise', 'talon', 'champ', 'quack', 'aback']","['XYXXX', 'XYXXX', 'YXGXX', 'XXGGG', 'GGGGG']","[92, 6, 2, 1, 1]"
111,4,"['raise', 'court', 'north', 'motor']","['YXXXX', 'XGXYY', 'XGYYX', 'GGGGG']","[103, 5, 1, 1]"
112,4,"['raise', 'gleba', 'place', 'alone']","['XYXXG', 'XGYXY', 'XGYXG', 'GGGGG']","[41, 7, 1, 1]"
113,6,"['raise', 'canty', 'match', 'watch', 'patch', 'hatch']","['XGXXX', 'YGXYX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[91, 6, 5, 4, 3, 3]"
114,6,"['raise', 'doter', 'bluer', 'never', 'cheer', 'hyper']","['YXXXY', 'XXXGG', 'XXXGG', 'XYXGG', 'XYYGG', 'GGGGG']","[102, 18, 7, 3, 1, 1]"
115,4,"['raise', 'uncoy', 'bluff', 'thumb']","['XXXXX', 'YXXXX', 'YXGXX', 'GGGGG']","[168, 7, 1, 1]"
116,4,"['raise', 'court', 'worry', 'dowry']","['YXXXX', 'XGXGX', 'YGYGG', 'GGGGG']","[103, 3, 1, 1]"
117,3,"['raise', 'uncoy', 'ought']","['XXXXX', 'YXXYX', 'GGGGG']","[168, 16, 16]"
118,3,"['raise', 'olent', 'belch']","['XXXXY', 'XYYXX', 'GGGGG']","[121, 11, 11]"
119,3,"['raise', 'uncoy', 'dutch']","['XXXXX', 'YXYXX', 'GGGGG']","[168, 10, 10]"
120,3,"['raise', 'linty', 'pilot']","['XXYXX', 'YGXYX', 'GGGGG']","[107, 1, 1]"
121,4,"['raise', 'olent', 'teeth', 'tweed']","['XXXXY', 'XXGXY', 'GYGYX', 'GGGGG']","[121, 2, 1, 1]"
122,4,"['raise', 'olent', 'depot', 'comet']","['XXXXY', 'YXYXG', 'XYXYG', 'GGGGG']","[121, 3, 2, 2]"
123,8,"['raise', 'canty', 'baton', 'haunt', 'gaunt', 'taunt', 'daunt', 'jaunt']","['XGXXX', 'XGYYX', 'XGYXY', 'XGGGG', 'XGGGG', 'YGGGG', 'XGGGG', 'GGGGG']","[91, 9, 6, 5, 4, 3, 2, 2]"
124,4,"['raise', 'leant', 'ocean', 'enema']","['XYXXY', 'XYYYX', 'XXGYY', 'GGGGG']","[69, 5, 1, 1]"
125,4,"['raise', 'pelts', 'sweet', 'steed']","['XXXYY', 'XYXYY', 'GXGGY', 'GGGGG']","[41, 6, 1, 1]"
126,3,"['raise', 'shalt', 'abyss']","['XYXGX', 'YXYXX', 'GGGGG']","[22, 1, 1]"
127,4,"['raise', 'court', 'drown', 'growl']","['YXXXX', 'XYXYX', 'XGGGX', 'GGGGG']","[103, 19, 2, 2]"
128,4,"['raise', 'clint', 'blind', 'fling']","['XXGXX', 'XGGGX', 'XGGGX', 'GGGGG']","[51, 3, 1, 1]"
129,4,"['raise', 'olent', 'money', 'dozen']","['XXXXY', 'YXYYX', 'XGYGX', 'GGGGG']","[121, 13, 4, 4]"
130,6,"['raise', 'uncoy', 'goldy', 'bobby', 'booty', 'boozy']","['XXXXX', 'XXXYG', 'XGXXG', 'GGYYG', 'GGGXG', 'GGGGG']","[168, 30, 7, 2, 1, 1]"
131,4,"['raise', 'repot', 'drone', 'erode']","['YXXXG', 'YYXYX', 'YGGXG', 'GGGGG']","[40, 14, 1, 1]"
132,3,"['raise', 'court', 'world']","['YXXXX', 'XGXYX', 'GGGGG']","[103, 8, 8]"
133,4,"['raise', 'noule', 'coupe', 'gouge']","['XXXXG', 'XGGXG', 'XGGXG', 'GGGGG']","[61, 2, 1, 1]"
134,5,"['raise', 'clint', 'cliff', 'climb', 'click']","['XXGXX', 'GGGXX', 'GGGXX', 'GGGXX', 'GGGGG']","[51, 3, 2, 1, 1]"
135,4,"['raise', 'trial', 'friar', 'briar']","['YYGXX', 'XGGGX', 'XGGGG', 'GGGGG']","[4, 2, 1, 1]"
136,3,"['raise', 'tread', 'great']","['YYXXY', 'YGGGX', 'GGGGG']","[34, 1, 1]"
137,4,"['raise', 'adorn', 'array', 'altar']","['YYXXX', 'GXXYX', 'GYYGX', 'GGGGG']","[78, 3, 1, 1]"
138,4,"['raise', 'uncoy', 'plumy', 'pulpy']","['XXXXX', 'YXXXG', 'GYYXG', 'GGGGG']","[168, 21, 1, 1]"
139,3,"['raise', 'court', 'blurt']","['YXXXX', 'XXGGG', 'GGGGG']","[103, 1, 1]"
140,3,"['raise', 'shalt', 'coast']","['XYXGX', 'YXGXG', 'GGGGG']","[22, 3, 3]"
141,3,"['raise', 'uncoy', 'duchy']","['XXXXX', 'YXGXG', 'GGGGG']","[168, 3, 3]"
142,3,"['raise', 'toric', 'groin']","['YXYXX', 'XYYGX', 'GGGGG']","[23, 2, 2]"
143,6,"['raise', 'inter', 'wider', 'liver', 'fiber', 'fixer']","['YXYXY', 'YXXGG', 'XGXGG', 'XGXGG', 'GGXGG', 'GGGGG']","[26, 10, 7, 3, 1, 1]"
144,3,"['raise', 'court', 'group']","['YXXXX', 'XYYYX', 'GGGGG']","[103, 6, 6]"
145,3,"['raise', 'route', 'rogue']","['GXXXG', 'GGYXG', 'GGGGG']","[6, 1, 1]"
146,3,"['raise', 'canty', 'badly']","['XGXXX', 'XGXXG', 'GGGGG']","[91, 14, 14]"
147,4,"['raise', 'prats', 'start', 'smart']","['YYXYX', 'XYGYY', 'GYGGG', 'GGGGG']","[21, 3, 1, 1]"
148,3,"['raise', 'linty', 'pithy']","['XXYXX', 'XGXYG', 'GGGGG']","[107, 1, 1]"
149,4,"['raise', 'canty', 'badly', 'gaudy']","['XGXXX', 'XGXXG', 'XGYXG', 'GGGGG']","[91, 14, 1, 1]"
150,5,"['raise', 'clint', 'child', 'chili', 'chill']","['XXGXX', 'GYGXX', 'GGGGX', 'GGGGY', 'GGGGG']","[51, 3, 2, 1, 1]"
151,3,"['raise', 'doter', 'heron']","['YXXXY', 'XYXYY', 'GGGGG']","[102, 1, 1]"
152,4,"['raise', 'talon', 'coach', 'vodka']","['XYXXX', 'XYXYX', 'XGYXX', 'GGGGG']","[92, 6, 2, 2]"
153,6,"['raise', 'inter', 'liner', 'miner', 'diner', 'finer']","['YXYXY', 'YYXGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[26, 5, 3, 2, 1, 1]"
154,4,"['raise', 'sower', 'super', 'surer']","['YXXYY', 'GXXGG', 'GGXGG', 'GGGGG']","[18, 6, 1, 1]"
155,2,"['raise', 'radio']","['GGYXX', 'GGGGG']","[6, 6]"
156,3,"['raise', 'route', 'rouge']","['GXXXG', 'GGGXG', 'GGGGG']","[6, 1, 1]"
157,4,"['raise', 'doter', 'perky', 'perch']","['YXXXY', 'XXXYY', 'GGGXX', 'GGGGG']","[102, 12, 1, 1]"
158,3,"['raise', 'recut', 'retch']","['GXXXY', 'GGYXY', 'GGGGG']","[20, 1, 1]"
159,3,"['raise', 'repot', 'wrote']","['YXXXG', 'YYXYY', 'GGGGG']","[40, 3, 3]"
160,4,"['raise', 'uncoy', 'block', 'clock']","['XXXXX', 'XXYYX', 'XGGGG', 'GGGGG']","[168, 7, 2, 2]"
161,4,"['raise', 'ligne', 'title', 'tilde']","['XXYXG', 'YGXXG', 'GGYYG', 'GGGGG']","[25, 3, 1, 1]"
162,3,"['raise', 'score', 'store']","['YXXYG', 'GXGGG', 'GGGGG']","[10, 5, 5]"
163,3,"['raise', 'repot', 'prove']","['YXXXG', 'YYYYX', 'GGGGG']","[40, 4, 4]"
164,3,"['raise', 'prink', 'bring']","['YXGXX', 'XGGGX', 'GGGGG']","[28, 4, 4]"
165,3,"['raise', 'stone', 'solve']","['XXXYG', 'GXYXG', 'GGGGG']","[17, 1, 1]"
166,4,"['raise', 'leant', 'wheat', 'cheat']","['XYXXY', 'XYYXG', 'XGGGG', 'GGGGG']","[69, 3, 1, 1]"
167,4,"['raise', 'tripe', 'crime', 'grime']","['YXGXG', 'XGGXG', 'XGGGG', 'GGGGG']","[17, 7, 1, 1]"
168,3,"['raise', 'olent', 'exult']","['XXXXY', 'XYYXG', 'GGGGG']","[121, 1, 1]"
169,4,"['raise', 'sower', 'ester', 'usher']","['YXXYY', 'YXXGG', 'YGXGG', 'GGGGG']","[18, 2, 1, 1]"
170,4,"['raise', 'olent', 'gecko', 'epoch']","['XXXXY', 'YXYXX', 'XYYXY', 'GGGGG']","[121, 8, 2, 2]"
171,3,"['raise', 'trial', 'triad']","['YYGXX', 'GGGGX', 'GGGGG']","[4, 1, 1]"
172,3,"['raise', 'tread', 'break']","['YYXXY', 'XGGGX', 'GGGGG']","[34, 5, 5]"
173,2,"['raise', 'rhino']","['GXGXX', 'GGGGG']","[1, 1]"
174,3,"['raise', 'trail', 'viral']","['YYYXX', 'XYYYG', 'GGGGG']","[18, 1, 1]"
175,5,"['raise', 'linty', 'fungi', 'ionic', 'conic']","['XXYXX', 'XYGXX', 'XXGXY', 'YGGGG', 'GGGGG']","[107, 3, 2, 1, 1]"
176,4,"['raise', 'cause', 'false', 'masse']","['XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[5, 3, 1, 1]"
177,3,"['raise', 'coits', 'sonic']","['XXYYX', 'YGYXY', 'GGGGG']","[21, 1, 1]"
178,3,"['raise', 'nidal', 'vital']","['XYYXX', 'XGXGG', 'GGGGG']","[34, 1, 1]"
179,3,"['raise', 'grace', 'trace']","['YYXXG', 'XGGGG', 'GGGGG']","[26, 2, 2]"
180,3,"['raise', 'lints', 'using']","['XXGYX', 'XYYXY', 'GGGGG']","[29, 7, 7]"
181,4,"['raise', 'leant', 'beach', 'peach']","['XYXXY', 'XGGXX', 'XGGGG', 'GGGGG']","[69, 5, 1, 1]"
182,3,"['raise', 'talon', 'champ']","['XYXXX', 'XYXXX', 'GGGGG']","[92, 6, 6]"
183,3,"['raise', 'canty', 'baton']","['XGXXX', 'XGYYX', 'GGGGG']","[91, 9, 9]"
184,6,"['raise', 'grace', 'trade', 'frame', 'brave', 'brake']","['YYXXG', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[26, 6, 3, 2, 1, 1]"
185,4,"['raise', 'uncoy', 'dutch', 'pluck']","['XXXXX', 'YXYXX', 'XYXGX', 'GGGGG']","[168, 10, 2, 2]"
186,4,"['raise', 'grace', 'crane', 'craze']","['YYXXG', 'XGGYG', 'GGGXG', 'GGGGG']","[26, 4, 3, 3]"
187,3,"['raise', 'tripe', 'gripe']","['YXGXG', 'XGGGG', 'GGGGG']","[17, 1, 1]"
188,4,"['raise', 'tread', 'pearl', 'weary']","['YYXXY', 'XYYYX', 'XGGGX', 'GGGGG']","[34, 7, 2, 2]"
189,5,"['raise', 'linty', 'dizzy', 'piggy', 'picky']","['XXYXX', 'XGXXG', 'XGXXG', 'GGXXG', 'GGGGG']","[107, 9, 5, 1, 1]"
190,4,"['raise', 'gleba', 'knave', 'acute']","['XYXXG', 'XXYXY', 'XXYXG', 'GGGGG']","[41, 14, 1, 1]"
191,4,"['raise', 'doter', 'perky', 'ferry']","['YXXXY', 'XXXYY', 'XGGXG', 'GGGGG']","[102, 12, 4, 4]"
192,2,"['raise', 'aside']","['XYGYG', 'GGGGG']","[1, 1]"
193,3,"['raise', 'nadir', 'tapir']","['YGYXX', 'XGXGG', 'GGGGG']","[2, 1, 1]"
194,4,"['raise', 'court', 'throw', 'troll']","['YXXXX', 'XYXYY', 'GXYYX', 'GGGGG']","[103, 6, 1, 1]"
195,4,"['raise', 'clint', 'union', 'unify']","['XXGXX', 'XXGYX', 'GGGXY', 'GGGGG']","[51, 3, 1, 1]"
196,3,"['raise', 'reset', 'rebus']","['GXXYY', 'GGYYX', 'GGGGG']","[2, 1, 1]"
197,3,"['raise', 'lousy', 'boost']","['XXXGX', 'XGXGX', 'GGGGG']","[17, 1, 1]"
198,3,"['raise', 'crust', 'truss']","['YXXGX', 'XGGGY', 'GGGGG']","[13, 1, 1]"
199,3,"['raise', 'since', 'siege']","['XXYYG', 'GGXXG', 'GGGGG']","[5, 2, 2]"
200,3,"['raise', 'inter', 'tiger']","['YXYXY', 'YXYGG', 'GGGGG']","[26, 2, 2]"
201,5,"['raise', 'canty', 'manga', 'banjo', 'banal']","['XGXXX', 'XGGXX', 'XGGXY', 'GGGXX', 'GGGGG']","[91, 4, 2, 1, 1]"
202,4,"['raise', 'tousy', 'slunk', 'slump']","['XXXYX', 'XXGYX', 'GGGXX', 'GGGGG']","[80, 11, 1, 1]"
