count,mean,std,min,25%,50%,75%,max,word1,word2,iter_2_or_less,iter_3,iter_4,iter_5,iter_6,fail
2315.0,4.6060475161987045,1.174990636931611,3.0,4.0,4.0,5.0,10.0,tares,indol,0.0,0.13995680345572353,0.3956803455723542,0.2863930885529158,0.10842332613390929,0.0695464362850972
2315.0,4.652267818574514,1.2247582080095152,3.0,4.0,4.0,5.0,11.0,tares,noily,0.0,0.1390928725701944,0.38704103671706264,0.2755939524838013,0.12224622030237581,0.07602591792656588
2315.0,4.602159827213823,1.207257870036066,3.0,4.0,4.0,5.0,10.0,tares,nicol,0.0,0.14989200863930885,0.391792656587473,0.27473002159827214,0.11274298056155507,0.07084233261339093
2315.0,4.579697624190064,1.201778750171345,3.0,4.0,4.0,5.0,10.0,tares,chino,0.0,0.16760259179265657,0.37062634989200866,0.2755939524838013,0.12138228941684666,0.06479481641468683
2315.0,4.806047516198704,1.3291355341982398,3.0,4.0,5.0,5.0,12.0,saine,loury,0.0,0.11490280777537797,0.3650107991360691,0.2915766738660907,0.12958963282937366,0.09892008639308855
2315.0,4.747300215982722,1.314957930443943,3.0,4.0,4.0,5.0,13.0,saine,yourt,0.0,0.12526997840172785,0.38142548596112313,0.273866090712743,0.1244060475161987,0.09503239740820735
2315.0,4.71231101511879,1.2757967558249004,3.0,4.0,4.0,5.0,11.0,saine,clour,0.0,0.13779697624190065,0.36371490280777535,0.28768898488120953,0.12526997840172785,0.08552915766738661
2315.0,4.7075593952483805,1.2387815881218238,3.0,4.0,4.0,5.0,12.0,notes,urial,0.0,0.12354211663066955,0.37840172786177106,0.2963282937365011,0.12008639308855291,0.0816414686825054
2315.0,4.590496760259179,1.169289933814409,3.0,4.0,4.0,5.0,11.0,notes,drail,0.0,0.14038876889848811,0.40475161987041036,0.2755939524838013,0.11619870410367171,0.0630669546436285
2315.0,4.679481641468683,1.2298813769505725,3.0,4.0,4.0,5.0,12.0,notes,lairy,0.0,0.12915766738660908,0.3853131749460043,0.28725701943844495,0.11965442764578833,0.07861771058315335
2315.0,4.614254859611231,1.1870319146843384,2.0,4.0,4.0,5.0,11.0,notes,acrid,0.00043196544276457883,0.14038876889848811,0.3904967602591793,0.28725701943844495,0.11058315334773218,0.07084233261339093
2315.0,4.58488120950324,1.1840321296236895,2.0,4.0,4.0,5.0,11.0,senor,tidal,0.00043196544276457883,0.14514038876889848,0.40259179265658745,0.27688984881209505,0.10712742980561556,0.06781857451403887
2315.0,4.64060475161987,1.218374016241283,3.0,4.0,4.0,5.0,12.0,senor,laity,0.0,0.13347732181425487,0.3961123110151188,0.28768898488120953,0.10755939524838012,0.07516198704103672
2315.0,4.614254859611231,1.2129611170213566,3.0,4.0,4.0,5.0,11.0,senor,ictal,0.0,0.14254859611231102,0.39697624190064795,0.2794816414686825,0.10755939524838012,0.0734341252699784
2315.0,4.579265658747301,1.1992875931306684,3.0,4.0,4.0,5.0,11.0,senor,ducat,0.0,0.15032397408207343,0.4034557235421166,0.2678185745140389,0.11101511879049676,0.06738660907127429
2315.0,4.619006479481642,1.1847423336345257,1.0,4.0,4.0,5.0,11.0,resin,dotal,0.00043196544276457883,0.13390928725701945,0.3952483801295896,0.29244060475161987,0.10971922246220302,0.06825053995680345
2315.0,4.644060475161987,1.200098280247489,1.0,4.0,4.0,5.0,11.0,resin,octal,0.0008639308855291577,0.12699784017278617,0.39438444924406046,0.2937365010799136,0.11447084233261338,0.0695464362850972
2315.0,4.556803455723542,1.1388633178245762,1.0,4.0,4.0,5.0,11.0,resin,ploat,0.00043196544276457883,0.14254859611231102,0.408207343412527,0.2842332613390929,0.10669546436285098,0.057883369330453564
2315.0,4.629805615550756,1.193424691637379,1.0,4.0,4.0,5.0,11.0,resin,loath,0.0008639308855291577,0.1287257019438445,0.40518358531317494,0.27991360691144707,0.11274298056155507,0.07257019438444924
