,steps,words,feedback,ncands
166,4,"['lores', 'eerie', 'ahead', 'cheat']","['XXXYX', 'YYXXY', 'YGGGX', 'GGGGG']","[163, 13, 3, 3]"
167,4,"['lores', 'crepe', 'grate', 'grime']","['XXYYX', 'XGYXG', 'GGXXG', 'GGGGG']","[111, 21, 1, 1]"
168,4,"['lores', 'belle', 'dwell', 'exult']","['YXXYX', 'XYYGY', 'XXYGY', 'GGGGG']","[101, 10, 2, 2]"
169,5,"['lores', 'sneer', 'riser', 'ester', 'usher']","['XXYGY', 'YXYGG', 'YXYGG', 'YGXGG', 'GGGGG']","[16, 5, 2, 1, 1]"
170,3,"['lores', 'ozone', 'epoch']","['XYXYX', 'YXGXY', 'GGGGG']","[35, 2, 2]"
171,3,"['lores', 'trait', 'triad']","['XXYXX', 'GGYYY', 'GGGGG']","[109, 1, 1]"
172,4,"['lores', 'crepe', 'tread', 'break']","['XXYYX', 'XGGXY', 'XGGGX', 'GGGGG']","[111, 11, 3, 3]"
173,4,"['lores', 'brood', 'macro', 'rhino']","['XYYXX', 'XYYYX', 'XXXYG', 'GGGGG']","[78, 7, 1, 1]"
174,3,"['lores', 'rural', 'viral']","['YXGXX', 'YXGGG', 'GGGGG']","[6, 1, 1]"
175,4,"['lores', 'tooth', 'condo', 'conic']","['XGXXX', 'XGYXX', 'GGGXY', 'GGGGG']","[76, 28, 1, 1]"
176,5,"['lores', 'sense', 'abase', 'pause', 'masse']","['XXXYY', 'YYXGG', 'YXYGG', 'XGXGG', 'GGGGG']","[88, 10, 3, 1, 1]"
177,4,"['lores', 'boost', 'soggy', 'sonic']","['XGXXY', 'XGYYX', 'GGXXX', 'GGGGG']","[21, 4, 2, 2]"
178,4,"['lores', 'allay', 'natal', 'vital']","['YXXXX', 'YYYGX', 'XYGGG', 'GGGGG']","[130, 12, 1, 1]"
179,3,"['lores', 'crepe', 'trace']","['XXYYX', 'YGYXG', 'GGGGG']","[111, 5, 5]"
180,3,"['lores', 'sassy', 'using']","['XXXXY', 'YXYYX', 'GGGGG']","[122, 1, 1]"
181,5,"['lores', 'eerie', 'teeth', 'bench', 'peach']","['XXXYX', 'YGXXY', 'XGYXG', 'XGXGG', 'GGGGG']","[163, 36, 4, 1, 1]"
182,3,"['lores', 'canny', 'champ']","['XXXXX', 'GYXXX', 'GGGGG']","[215, 2, 2]"
183,3,"['lores', 'taboo', 'baton']","['XYXXX', 'YGYGY', 'GGGGG']","[60, 1, 1]"
184,4,"['lores', 'crepe', 'grate', 'brake']","['XXYYX', 'XGYXG', 'XGGXG', 'GGGGG']","[111, 21, 4, 4]"
185,4,"['lores', 'allay', 'clink', 'pluck']","['YXXXX', 'XGYXX', 'YGXXG', 'GGGGG']","[130, 26, 1, 1]"
186,4,"['lores', 'crepe', 'crate', 'craze']","['XXYYX', 'GGYXG', 'GGGXG', 'GGGGG']","[111, 6, 3, 3]"
187,3,"['lores', 'crepe', 'gripe']","['XXYYX', 'XGYGG', 'GGGGG']","[111, 4, 4]"
188,5,"['lores', 'crepe', 'rearm', 'heard', 'weary']","['XXYYX', 'XYYXY', 'YGGGX', 'XGGGX', 'GGGGG']","[111, 22, 6, 3, 3]"
189,4,"['lores', 'canny', 'duchy', 'picky']","['XXXXX', 'YXXXG', 'XXGXG', 'GGGGG']","[215, 5, 1, 1]"
190,4,"['lores', 'eerie', 'gauge', 'acute']","['XXXYX', 'YYXXG', 'XYGXG', 'GGGGG']","[163, 34, 1, 1]"
191,4,"['lores', 'eerie', 'berry', 'ferry']","['XXGYX', 'YGGXY', 'XGGGG', 'GGGGG']","[25, 12, 2, 2]"
192,4,"['lores', 'sense', 'taste', 'aside']","['XXXYY', 'YYXYG', 'XYYXG', 'GGGGG']","[88, 9, 2, 2]"
193,3,"['lores', 'trait', 'tapir']","['XXYXX', 'GYYGY', 'GGGGG']","[109, 1, 1]"
194,4,"['lores', 'drool', 'growl', 'troll']","['YYYXX', 'XGGYG', 'XGGXG', 'GGGGG']","[11, 4, 2, 2]"
195,4,"['lores', 'canny', 'unity', 'unify']","['XXXXX', 'XXYYG', 'GGGXG', 'GGGGG']","[215, 3, 1, 1]"
196,3,"['lores', 'cress', 'rebus']","['XXYYG', 'XYYYG', 'GGGGG']","[4, 1, 1]"
197,2,"['lores', 'boost']","['XGXXY', 'GGGGG']","[21, 21]"
198,3,"['lores', 'crass', 'truss']","['XXYXG', 'XGXGG', 'GGGGG']","[4, 1, 1]"
199,4,"['lores', 'sense', 'state', 'siege']","['XXXYY', 'GYXYG', 'GXXXG', 'GGGGG']","[88, 22, 4, 4]"
200,5,"['lores', 'freer', 'rarer', 'rider', 'tiger']","['XXYGX', 'XYYGG', 'YXYGG', 'YGXGG', 'GGGGG']","[93, 54, 28, 7, 7]"
201,4,"['lores', 'allay', 'natal', 'banal']","['YXXXX', 'YYYGX', 'YGXGG', 'GGGGG']","[130, 12, 2, 2]"
202,4,"['lores', 'shall', 'slink', 'slump']","['YXXXY', 'GXXYY', 'GGXXX', 'GGGGG']","[58, 10, 1, 1]"
203,3,"['lores', 'trait', 'crank']","['XXYXX', 'XGGXX', 'GGGGG']","[109, 17, 17]"
204,3,"['lores', 'forge', 'gorge']","['XGGYX', 'XGGGG', 'GGGGG']","[6, 1, 1]"
205,4,"['lores', 'crepe', 'every', 'query']","['XXYYX', 'XYGXY', 'YXGGG', 'GGGGG']","[111, 8, 2, 2]"
206,4,"['lores', 'trait', 'brink', 'drink']","['XXYXX', 'XGXYX', 'XGGGG', 'GGGGG']","[109, 12, 1, 1]"
207,5,"['lores', 'brood', 'razor', 'major', 'favor']","['XYYXX', 'XYYGX', 'YGXGG', 'XGXGG', 'GGGGG']","[78, 15, 5, 2, 2]"
