steps,words,feedback,ncands
3,"['tores', 'glace', 'flume']","['XXXYX', 'XGXXG', 'GGGGG']","[196, 5, 5]"
4,"['tores', 'blain', 'afoul', 'offal']","['XYXXX', 'XYYXX', 'YGYXG', 'GGGGG']","[66, 3, 1, 1]"
3,"['tores', 'parer', 'agree']","['XXGGX', 'XYGGY', 'GGGGG']","[6, 1, 1]"
2,"['tores', 'error']","['XYGYX', 'GGGGG']","[2, 2]"
4,"['tores', 'chirp', 'smirk', 'swirl']","['XXYXY', 'XXGGX', 'GXGGX', 'GGGGG']","[26, 2, 1, 1]"
3,"['tores', 'crame', 'argue']","['XXYYX', 'XGYXG', 'GGGGG']","[93, 1, 1]"
3,"['tores', 'nival', 'bleed']","['XXXGX', 'XXXXY', 'GGGGG']","[55, 4, 4]"
3,"['tores', 'elate', 'delta']","['YXXYX', 'YYYGY', 'GGGGG']","[69, 1, 1]"
4,"['tores', 'plica', 'click', 'flick']","['XXXXX', 'XGGGX', 'YGGGG', 'GGGGG']","[246, 2, 1, 1]"
3,"['tores', 'token', 'totem']","['GGXGX', 'GGXGX', 'GGGGG']","[3, 2, 2]"
3,"['tores', 'mower', 'wooer']","['XGYGX', 'XGYGG', 'GGGGG']","[19, 1, 1]"
3,"['tores', 'droit', 'front']","['YYYXX', 'XGGXG', 'GGGGG']","[10, 2, 2]"
3,"['tores', 'scrub', 'shrub']","['XXGXY', 'GXGGG', 'GGGGG']","[12, 1, 1]"
4,"['tores', 'clump', 'harpy', 'parry']","['XXGXX', 'XXXXY', 'XGGYG', 'GGGGG']","[29, 3, 1, 1]"
3,"['tores', 'inkle', 'biome']","['XYXYX', 'YXXXG', 'GGGGG']","[45, 3, 3]"
4,"['tores', 'nival', 'label', 'lapel']","['XXXGX', 'XXXYG', 'GGXGG', 'GGGGG']","[55, 5, 1, 1]"
4,"['tores', 'stair', 'stark', 'start']","['YXYXY', 'GGGXY', 'GGGGX', 'GGGGG']","[12, 2, 1, 1]"
