steps,words,feedback,ncands
3,"['soare', 'cutin', 'groin']","['XYXYX', 'XXXGG', 'GGGGG']","[59, 1, 1]"
5,"['soare', 'tined', 'liver', 'fiber', 'fixer']","['XXXYY', 'XGXGX', 'XGXGG', 'GGXGG', 'GGGGG']","[117, 9, 4, 1, 1]"
3,"['soare', 'cutin', 'group']","['XYXYX', 'XYXXX', 'GGGGG']","[59, 3, 3]"
3,"['soare', 'forge', 'rogue']","['XGXYG', 'XGYYG', 'GGGGG']","[9, 1, 1]"
4,"['soare', 'clint', 'balmy', 'badly']","['XXYXX', 'XYXXX', 'GGYXG', 'GGGGG']","[138, 12, 1, 1]"
3,"['soare', 'stark', 'smart']","['GXGGX', 'GYGGX', 'GGGGG']","[11, 1, 1]"
4,"['soare', 'clint', 'ditty', 'pithy']","['XXXXX', 'XXYXY', 'XGGYG', 'GGGGG']","[183, 9, 1, 1]"
3,"['soare', 'clint', 'gaudy']","['XXYXX', 'XXXXX', 'GGGGG']","[138, 15, 15]"
5,"['soare', 'clint', 'child', 'chili', 'chill']","['XXXXX', 'GYGXX', 'GGGGX', 'GGGGY', 'GGGGG']","[183, 3, 2, 1, 1]"
3,"['soare', 'tenor', 'heron']","['XYXYY', 'XGYGY', 'GGGGG']","[13, 1, 1]"
4,"['soare', 'liman', 'cocoa', 'vodka']","['XGYXX', 'XXXYX', 'XGXYG', 'GGGGG']","[21, 2, 1, 1]"
3,"['soare', 'tined', 'finer']","['XXXYY', 'XGGGX', 'GGGGG']","[117, 3, 3]"
4,"['soare', 'serif', 'screw', 'surer']","['GXXYY', 'GYGXX', 'GXGGX', 'GGGGG']","[13, 3, 1, 1]"
3,"['soare', 'maron', 'radio']","['XYYYX', 'XGYYX', 'GGGGG']","[27, 2, 2]"
3,"['soare', 'forge', 'rouge']","['XGXYG', 'XGYGG', 'GGGGG']","[9, 1, 1]"
3,"['soare', 'tined', 'perch']","['XXXYY', 'XXXYX', 'GGGGG']","[117, 9, 9]"
4,"['soare', 'tined', 'crept', 'retch']","['XXXYY', 'YXXYX', 'YYYXY', 'GGGGG']","[117, 7, 1, 1]"
6,"['soare', 'prove', 'drone', 'broke', 'froze', 'wrote']","['XYXYG', 'XGGXG', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[14, 6, 3, 2, 1, 1]"
3,"['soare', 'clint', 'clock']","['XYXXX', 'GGXXX', 'GGGGG']","[56, 2, 2]"
4,"['soare', 'guilt', 'lithe', 'tilde']","['XXXXG', 'XXYYY', 'YGYXG', 'GGGGG']","[79, 2, 1, 1]"
6,"['soare', 'score', 'shore', 'snore', 'spore', 'store']","['GYXGG', 'GXGGG', 'GXGGG', 'GXGGG', 'GXGGG', 'GGGGG']","[6, 5, 4, 3, 2, 2]"
2,"['soare', 'prove']","['XYXYG', 'GGGGG']","[14, 14]"
3,"['soare', 'glint', 'bring']","['XXXYX', 'YXGGX', 'GGGGG']","[57, 2, 2]"
2,"['soare', 'solve']","['GGXXG', 'GGGGG']","[1, 1]"
3,"['soare', 'tepal', 'cheat']","['XXYXY', 'YYXGX', 'GGGGG']","[68, 2, 2]"
4,"['soare', 'pudic', 'tribe', 'grime']","['XXXYG', 'XXXYX', 'XGGXG', 'GGGGG']","[39, 7, 1, 1]"
4,"['soare', 'teind', 'cleft', 'exult']","['XXXXY', 'YYXXX', 'XYYXG', 'GGGGG']","[120, 6, 1, 1]"
3,"['soare', 'reset', 'usher']","['YXXYY', 'YYYGX', 'GGGGG']","[15, 1, 1]"
3,"['soare', 'lento', 'epoch']","['XYXXY', 'XYXXY', 'GGGGG']","[25, 2, 2]"
4,"['soare', 'riyal', 'briar', 'triad']","['XXYYX', 'YYXGX', 'XGGGY', 'GGGGG']","[42, 3, 1, 1]"
4,"['soare', 'talcy', 'debar', 'break']","['XXYYY', 'XYXXX', 'XYYGY', 'GGGGG']","[61, 13, 1, 1]"
