steps,words,feedback,ncands
3,"['arles', 'canty', 'human']","['YXXXX', 'XYYXX', 'GGGGG']","[119, 4, 4]"
4,"['arles', 'topic', 'defer', 'udder']","['XYXGX', 'XXXXX', 'YYXGG', 'GGGGG']","[78, 13, 3, 3]"
3,"['arles', 'tonic', 'lunch']","['XXYXX', 'XXGXY', 'GGGGG']","[91, 2, 2]"
4,"['arles', 'natch', 'stalk', 'blast']","['YXYXY', 'XYYXX', 'YYGYX', 'GGGGG']","[28, 3, 1, 1]"
4,"['arles', 'coapt', 'satyr', 'stray']","['YYXXY', 'XXYXY', 'GYYYY', 'GGGGG']","[25, 3, 1, 1]"
3,"['arles', 'canty', 'manga']","['YXXXX', 'XGGXX', 'GGGGG']","[119, 4, 4]"
4,"['arles', 'filet', 'golem', 'melee']","['XXGGX', 'XXGGX', 'XXGGY', 'GGGGG']","[4, 2, 1, 1]"
4,"['arles', 'toile', 'cleft', 'lefty']","['XXYYX', 'YXXYY', 'XYYYY', 'GGGGG']","[55, 3, 1, 1]"
5,"['arles', 'notum', 'pudgy', 'cubic', 'quick']","['XXXXX', 'XXXYX', 'XGXXX', 'YGXYY', 'GGGGG']","[205, 13, 2, 1, 1]"
3,"['arles', 'staph', 'paste']","['YXXYY', 'YYYYX', 'GGGGG']","[42, 1, 1]"
3,"['arles', 'tondi', 'given']","['XXXGX', 'XXYXY', 'GGGGG']","[44, 2, 2]"
3,"['arles', 'tondi', 'octet']","['XXXGX', 'YYXXX', 'GGGGG']","[44, 1, 1]"
3,"['arles', 'sweir', 'risen']","['XYXGY', 'YXYYY', 'GGGGG']","[23, 1, 1]"
3,"['arles', 'coign', 'groan']","['YGXXX', 'XYXYG', 'GGGGG']","[40, 2, 2]"
4,"['arles', 'plate', 'leafy', 'leaky']","['YXYYX', 'XYGXY', 'GGGXG', 'GGGGG']","[50, 5, 1, 1]"
4,"['arles', 'puton', 'bring', 'grind']","['XGXXX', 'XXXXY', 'XGGGY', 'GGGGG']","[65, 6, 1, 1]"
3,"['arles', 'herby', 'carve']","['YYXYX', 'XYGXX', 'GGGGG']","[25, 2, 2]"
4,"['arles', 'spell', 'close', 'loose']","['XXYYY', 'YXYYY', 'XYGGG', 'GGGGG']","[19, 3, 1, 1]"
4,"['arles', 'natch', 'basal', 'sadly']","['YXYXY', 'XGXXX', 'XGYYY', 'GGGGG']","[28, 4, 1, 1]"
4,"['arles', 'plouk', 'spill', 'spilt']","['XXYXY', 'YYXXX', 'GGGGY', 'GGGGG']","[31, 2, 1, 1]"
4,"['arles', 'angle', 'amble', 'apple']","['GXYYX', 'GXXGG', 'GXXGG', 'GGGGG']","[10, 3, 1, 1]"
3,"['arles', 'natch', 'slack']","['YXYXY', 'XYXGX', 'GGGGG']","[28, 1, 1]"
4,"['arles', 'tondi', 'boney', 'honey']","['XXXGX', 'XGGXX', 'XGGGG', 'GGGGG']","[44, 3, 2, 2]"
3,"['arles', 'canto', 'final']","['YXYXX', 'XYGXX', 'GGGGG']","[68, 1, 1]"
3,"['arles', 'sweet', 'sheen']","['XXXGY', 'GXGGX', 'GGGGG']","[19, 3, 3]"
4,"['arles', 'certy', 'nerve', 'eerie']","['XYXYX', 'XGGXX', 'XGGXG', 'GGGGG']","[64, 7, 2, 2]"
3,"['arles', 'notum', 'minty']","['XXXXX', 'YXYXY', 'GGGGG']","[205, 1, 1]"
3,"['arles', 'plouk', 'slick']","['XXYXY', 'XGXXG', 'GGGGG']","[31, 2, 2]"
4,"['arles', 'certy', 'berry', 'derby']","['XYXYX', 'XGGXG', 'YGGYG', 'GGGGG']","[64, 7, 1, 1]"
4,"['arles', 'doric', 'quart', 'wharf']","['YYXXX', 'XXYXX', 'XXGGX', 'GGGGG']","[65, 7, 1, 1]"
3,"['arles', 'spell', 'spelt']","['XXYYY', 'GGGGY', 'GGGGG']","[19, 1, 1]"
4,"['arles', 'canty', 'champ', 'coach']","['YXXXX', 'GYXXX', 'GYGXX', 'GGGGG']","[119, 5, 1, 1]"
4,"['arles', 'pinot', 'crept', 'erupt']","['XGXYX', 'YXXXG', 'XGYGG', 'GGGGG']","[45, 2, 1, 1]"
4,"['arles', 'point', 'since', 'singe']","['XXXYY', 'XXYYX', 'GGGXG', 'GGGGG']","[67, 2, 1, 1]"
3,"['arles', 'pinot', 'price']","['XGXYX', 'GYXXX', 'GGGGG']","[45, 4, 4]"
4,"['arles', 'canst', 'shank', 'spawn']","['YXXXY', 'XYYYX', 'GXGYX', 'GGGGG']","[62, 4, 1, 1]"
3,"['arles', 'doric', 'fairy']","['YYXXX', 'XXYYX', 'GGGGG']","[65, 5, 5]"
5,"['arles', 'notum', 'dizzy', 'picky', 'jiffy']","['XXXXX', 'XXXXX', 'XGXXG', 'XGXXG', 'GGGGG']","[205, 13, 4, 1, 1]"
3,"['arles', 'viold', 'filmy']","['XXGXX', 'XGXYX', 'GGGGG']","[30, 3, 3]"
3,"['arles', 'canst', 'stack']","['YXXXY', 'YYXYY', 'GGGGG']","[62, 1, 1]"
3,"['arles', 'point', 'chose']","['XXXYY', 'XYXXX', 'GGGGG']","[67, 5, 5]"
3,"['arles', 'sleek', 'sleep']","['XXYGY', 'GGGGX', 'GGGGG']","[5, 2, 2]"
3,"['arles', 'arbor', 'ardor']","['GGXXX', 'GGXGG', 'GGGGG']","[6, 2, 2]"
5,"['arles', 'canty', 'dandy', 'fanny', 'nanny']","['YXXXX', 'XGGXG', 'XGGXG', 'XGGGG', 'GGGGG']","[119, 5, 3, 1, 1]"
5,"['arles', 'unite', 'binge', 'niche', 'niece']","['XXXYX', 'XYYXG', 'XGYXG', 'GGYXG', 'GGGGG']","[130, 7, 2, 1, 1]"
5,"['arles', 'notum', 'goody', 'booby', 'woozy']","['XXXXX', 'XGXXX', 'XGGXG', 'XGGXG', 'GGGGG']","[205, 14, 3, 1, 1]"
4,"['arles', 'canty', 'dandy', 'handy']","['YXXXX', 'XGGXG', 'YGGGG', 'GGGGG']","[119, 5, 1, 1]"
3,"['arles', 'cadge', 'grace']","['YGXYX', 'YYXYG', 'GGGGG']","[30, 1, 1]"
3,"['arles', 'notum', 'ditto']","['XXXXX', 'XYGXX', 'GGGGG']","[205, 2, 2]"
4,"['arles', 'canst', 'stand', 'stank']","['YXXXY', 'XYYYY', 'GGGGX', 'GGGGG']","[62, 3, 1, 1]"
4,"['arles', 'cadge', 'creak', 'cream']","['YGXYX', 'GYXXY', 'GGGGX', 'GGGGG']","[30, 2, 1, 1]"
4,"['arles', 'natch', 'psalm', 'usual']","['YXYXY', 'XYXXX', 'XGYYX', 'GGGGG']","[28, 4, 1, 1]"
4,"['arles', 'unite', 'movie', 'diode']","['XXXYX', 'XXYXG', 'XYXYG', 'GGGGG']","[130, 6, 1, 1]"
3,"['arles', 'polar', 'valor']","['YYGXX', 'XYGYG', 'GGGGG']","[5, 1, 1]"
2,"['arles', 'angle']","['GXYYX', 'GGGGG']","[10, 10]"
4,"['arles', 'canty', 'gonad', 'ninja']","['YXXXX', 'XYGXX', 'XXGYX', 'GGGGG']","[119, 2, 1, 1]"
4,"['arles', 'notum', 'dummy', 'muddy']","['XXXXX', 'XXXYY', 'YGYYG', 'GGGGG']","[205, 10, 1, 1]"
3,"['arles', 'staph', 'chase']","['YXXYY', 'YXGXY', 'GGGGG']","[42, 1, 1]"
3,"['arles', 'leery', 'reply']","['XYYYX', 'YGYYG', 'GGGGG']","[6, 1, 1]"
3,"['arles', 'pinot', 'prone']","['XGXYX', 'GXYYX', 'GGGGG']","[45, 1, 1]"
3,"['arles', 'plouk', 'spoil']","['XXYXY', 'YYGXX', 'GGGGG']","[31, 2, 2]"
4,"['arles', 'herby', 'heard', 'heart']","['YYXYX', 'GGYXX', 'GGGGX', 'GGGGG']","[25, 2, 1, 1]"
3,"['arles', 'staph', 'shade']","['YXXYY', 'GXGXY', 'GGGGG']","[42, 4, 4]"
3,"['arles', 'topic', 'diner']","['XYXGX', 'XXXYX', 'GGGGG']","[78, 12, 12]"
2,"['arles', 'arson']","['GGXXY', 'GGGGG']","[2, 2]"
4,"['arles', 'notum', 'inbox', 'onion']","['XXXXX', 'YYXXX', 'YGXGX', 'GGGGG']","[205, 8, 1, 1]"
4,"['arles', 'sleek', 'sleep', 'sleet']","['XXYGY', 'GGGGX', 'GGGGX', 'GGGGG']","[5, 2, 1, 1]"
4,"['arles', 'netop', 'bowel', 'dowel']","['XXYGX', 'XYXYX', 'XGGGG', 'GGGGG']","[30, 5, 2, 2]"
3,"['arles', 'notum', 'couch']","['XXXXX', 'XGXYX', 'GGGGG']","[205, 6, 6]"
2,"['arles', 'palsy']","['YXGXY', 'GGGGG']","[8, 8]"
3,"['arles', 'netop', 'bowel']","['XXYGX', 'XYXYX', 'GGGGG']","[30, 5, 5]"
4,"['arles', 'spell', 'stole', 'smile']","['XXYYY', 'GXYGY', 'GXXGG', 'GGGGG']","[19, 3, 1, 1]"
4,"['arles', 'unite', 'choke', 'evoke']","['XXXYX', 'XXXXG', 'XXGGG', 'GGGGG']","[130, 7, 1, 1]"
3,"['arles', 'dicer', 'creek']","['XGXGX', 'XXYGY', 'GGGGG']","[22, 2, 2]"
4,"['arles', 'plate', 'cable', 'lance']","['YXYYX', 'XYYXG', 'YGXYG', 'GGGGG']","[50, 5, 1, 1]"
4,"['arles', 'plate', 'cable', 'eagle']","['YXYYX', 'XYYXG', 'XGXGG', 'GGGGG']","[50, 5, 2, 2]"
4,"['arles', 'notum', 'bigot', 'idiot']","['XXXXX', 'XYYXX', 'XYXGG', 'GGGGG']","[205, 4, 1, 1]"
3,"['arles', 'sweir', 'siren']","['XYXGY', 'GXYYY', 'GGGGG']","[23, 1, 1]"
4,"['arles', 'tonic', 'blitz', 'built']","['XXYXX', 'YXXYX', 'GYGYX', 'GGGGG']","[91, 5, 1, 1]"
3,"['arles', 'tondi', 'embed']","['XXXGX', 'XXXYX', 'GGGGG']","[44, 1, 1]"
4,"['arles', 'acorn', 'apart', 'award']","['GYXXX', 'GXXGX', 'GXGGX', 'GGGGG']","[13, 2, 1, 1]"
3,"['arles', 'cross', 'dross']","['XGXXG', 'XGGGG', 'GGGGG']","[4, 2, 2]"
4,"['arles', 'atoll', 'anvil', 'annul']","['GXYXX', 'GXXYG', 'GGXXG', 'GGGGG']","[19, 5, 1, 1]"
3,"['arles', 'notum', 'goody']","['XXXXX', 'XGXXX', 'GGGGG']","[205, 14, 14]"
6,"['arles', 'puton', 'brown', 'crown', 'drown', 'frown']","['XGXXX', 'XXXYG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[65, 6, 4, 3, 2, 2]"
4,"['arles', 'canty', 'habit', 'patio']","['YXXXX', 'XGXYX', 'XGXGY', 'GGGGG']","[119, 5, 1, 1]"
2,"['arles', 'laden']","['YXYGX', 'GGGGG']","[9, 9]"
4,"['arles', 'notum', 'dummy', 'humid']","['XXXXX', 'XXXYY', 'YGGYX', 'GGGGG']","[205, 10, 1, 1]"
3,"['arles', 'toile', 'elite']","['XXYYX', 'YXGYG', 'GGGGG']","[55, 1, 1]"
4,"['arles', 'tonic', 'bluff', 'lymph']","['XXYXX', 'XXXXX', 'XYXXX', 'GGGGG']","[91, 7, 1, 1]"
3,"['arles', 'unite', 'edify']","['XXXYX', 'XXGXY', 'GGGGG']","[130, 2, 2]"
3,"['arles', 'notum', 'might']","['XXXXX', 'XXYXY', 'GGGGG']","[205, 2, 2]"
3,"['arles', 'sweir', 'reset']","['XYXGY', 'YXYXY', 'GGGGG']","[23, 1, 1]"
4,"['arles', 'skint', 'midst', 'visit']","['XXXXY', 'YXYXG', 'XGXYG', 'GGGGG']","[114, 3, 1, 1]"
4,"['arles', 'skint', 'dusty', 'gusto']","['XXXXY', 'YXXXY', 'XGGGX', 'GGGGG']","[114, 4, 1, 1]"
4,"['arles', 'seton', 'curse', 'purse']","['XYXYY', 'YYXXX', 'XGGGG', 'GGGGG']","[26, 2, 1, 1]"
5,"['arles', 'doric', 'major', 'favor', 'vapor']","['YYXXX', 'XYYXX', 'XGXGG', 'XGYGG', 'GGGGG']","[65, 8, 3, 1, 1]"
3,"['arles', 'puton', 'crock']","['XGXXX', 'XXXYX', 'GGGGG']","[65, 3, 3]"
4,"['arles', 'pinot', 'tribe', 'write']","['XGXYX', 'XYXXY', 'YGGXG', 'GGGGG']","[45, 4, 1, 1]"
4,"['arles', 'skint', 'sound', 'sunny']","['XXXXY', 'GXXGX', 'GXYGX', 'GGGGG']","[114, 3, 1, 1]"
3,"['arles', 'canto', 'loath']","['YXYXX', 'XYXGY', 'GGGGG']","[68, 1, 1]"
4,"['arles', 'canty', 'champ', 'chaff']","['YXXXX', 'GYXXX', 'GGGXX', 'GGGGG']","[119, 5, 1, 1]"
4,"['arles', 'spell', 'slice', 'slide']","['XXYYY', 'GXYYY', 'GGGXG', 'GGGGG']","[19, 3, 2, 2]"
5,"['arles', 'topic', 'defer', 'buyer', 'queer']","['XYXGX', 'XXXXX', 'XYXGG', 'XGXGG', 'GGGGG']","[78, 13, 3, 1, 1]"
5,"['arles', 'unite', 'bench', 'penny', 'venom']","['XXXYX', 'XYXXY', 'XGGXX', 'XGGYX', 'GGGGG']","[130, 7, 2, 1, 1]"
5,"['arles', 'canst', 'staff', 'staid', 'stamp']","['YXXXY', 'XYXYY', 'GGGXX', 'GGGXX', 'GGGGG']","[62, 5, 2, 1, 1]"
3,"['arles', 'souct', 'sorry']","['XYXXY', 'GGXXX', 'GGGGG']","[35, 1, 1]"
3,"['arles', 'plouk', 'still']","['XXYXY', 'XYXXX', 'GGGGG']","[31, 4, 4]"
2,"['arles', 'acorn']","['GYXXX', 'GGGGG']","[13, 13]"
3,"['arles', 'optic', 'aping']","['GXXXX', 'XGXYX', 'GGGGG']","[27, 1, 1]"
5,"['arles', 'skint', 'bossy', 'mushy', 'pushy']","['XXXXY', 'YXXXX', 'XXGYG', 'XGGGG', 'GGGGG']","[114, 9, 2, 1, 1]"
5,"['arles', 'right', 'cater', 'taker', 'tamer']","['YYXGX', 'YXXXY', 'XGYGG', 'GGXGG', 'GGGGG']","[25, 6, 3, 2, 2]"
3,"['arles', 'right', 'hater']","['YYXGX', 'YXXYY', 'GGGGG']","[25, 1, 1]"
4,"['arles', 'canty', 'manga', 'mania']","['YXXXX', 'XGGXX', 'GGGXG', 'GGGGG']","[119, 4, 1, 1]"
4,"['arles', 'abate', 'anime', 'awoke']","['GXXYX', 'GXYXG', 'GXXXG', 'GGGGG']","[19, 3, 1, 1]"
3,"['arles', 'coign', 'brawn']","['YGXXX', 'XXXXG', 'GGGGG']","[40, 4, 4]"
4,"['arles', 'skint', 'shift', 'swift']","['XXXXY', 'GXGXG', 'GXGGG', 'GGGGG']","[114, 2, 1, 1]"
3,"['arles', 'toile', 'exile']","['XXYYX', 'XXGGG', 'GGGGG']","[55, 3, 3]"
3,"['arles', 'cyton', 'birch']","['XYXXX', 'YXXXX', 'GGGGG']","[74, 1, 1]"
4,"['arles', 'tonic', 'cluck', 'lucky']","['XXYXX', 'XXXXY', 'YYYYY', 'GGGGG']","[91, 4, 1, 1]"
3,"['arles', 'dicer', 'freer']","['XGXGX', 'XXXGG', 'GGGGG']","[22, 2, 2]"
3,"['arles', 'souct', 'risky']","['XYXXY', 'YXXXX', 'GGGGG']","[35, 1, 1]"
4,"['arles', 'skint', 'boost', 'ghost']","['XXXXY', 'YXXXG', 'XYGGG', 'GGGGG']","[114, 3, 1, 1]"
3,"['arles', 'flier', 'plier']","['XYYGX', 'XGGGG', 'GGGGG']","[16, 1, 1]"
3,"['arles', 'moral', 'lunar']","['YYYXX', 'XXYGY', 'GGGGG']","[14, 1, 1]"
6,"['arles', 'notum', 'pinch', 'cinch', 'finch', 'winch']","['XXXXX', 'YXXXX', 'XGGGG', 'YGGGG', 'XGGGG', 'GGGGG']","[205, 13, 3, 2, 1, 1]"
5,"['arles', 'parse', 'scare', 'share', 'snare']","['YYXYY', 'XYYYG', 'GXGGG', 'GXGGG', 'GGGGG']","[11, 4, 3, 2, 2]"
3,"['arles', 'seton', 'nurse']","['XYXYY', 'YYXXY', 'GGGGG']","[26, 2, 2]"
4,"['arles', 'point', 'moose', 'house']","['XXXYY', 'XGXXX', 'XGYGG', 'GGGGG']","[67, 4, 1, 1]"
3,"['arles', 'doric', 'borax']","['YYXXX', 'XGGXX', 'GGGGG']","[65, 2, 2]"
4,"['arles', 'topic', 'cider', 'nicer']","['XYXGX', 'XXXYY', 'YGXGG', 'GGGGG']","[78, 2, 1, 1]"
4,"['arles', 'blurb', 'curly', 'lurch']","['XYYXX', 'XYYYX', 'YGGYX', 'GGGGG']","[16, 3, 1, 1]"
4,"['arles', 'plate', 'dealt', 'exalt']","['YXYYX', 'XYGYY', 'XYGGG', 'GGGGG']","[50, 3, 1, 1]"
4,"['arles', 'optic', 'abbot', 'about']","['GXXXX', 'YXYXX', 'GGYYG', 'GGGGG']","[27, 3, 1, 1]"
4,"['arles', 'canst', 'savoy', 'savvy']","['YXXXY', 'XGXYX', 'GGGXG', 'GGGGG']","[62, 3, 1, 1]"
5,"['arles', 'notum', 'joint', 'tonic', 'toxin']","['XXXXX', 'YGYXX', 'XGYYY', 'GGYGX', 'GGGGG']","[205, 4, 2, 1, 1]"
3,"['arles', 'notum', 'tunic']","['XXXXX', 'YXYYX', 'GGGGG']","[205, 3, 3]"
4,"['arles', 'dicer', 'fried', 'pried']","['XGXGX', 'YYXGY', 'XGGGG', 'GGGGG']","[22, 3, 2, 2]"
3,"['arles', 'dally', 'inlay']","['YXGXX', 'XYGYG', 'GGGGG']","[11, 1, 1]"
4,"['arles', 'notum', 'dummy', 'chump']","['XXXXX', 'XXXYY', 'XYYGX', 'GGGGG']","[205, 10, 1, 1]"
3,"['arles', 'canto', 'lanky']","['YXYXX', 'XGGXX', 'GGGGG']","[68, 3, 3]"
2,"['arles', 'cress']","['XGXYG', 'GGGGG']","[3, 3]"
4,"['arles', 'right', 'cater', 'eater']","['YYXGX', 'YXXXY', 'XGGGG', 'GGGGG']","[25, 6, 2, 2]"
4,"['arles', 'toile', 'flume', 'elude']","['XXYYX', 'XXXYG', 'XGGXG', 'GGGGG']","[55, 6, 1, 1]"
4,"['arles', 'toile', 'bugle', 'cycle']","['XXYYX', 'XXXGG', 'XXXGG', 'GGGGG']","[55, 3, 1, 1]"
5,"['arles', 'notum', 'ditch', 'bitty', 'kitty']","['XXXXX', 'XXGXX', 'XGGXX', 'XGGGG', 'GGGGG']","[205, 9, 3, 2, 2]"
3,"['arles', 'toile', 'boule']","['XXYYX', 'XGXGG', 'GGGGG']","[55, 2, 2]"
3,"['arles', 'cyton', 'moron']","['XYXXX', 'XXXGG', 'GGGGG']","[74, 1, 1]"
3,"['arles', 'tondi', 'tenet']","['XXXGX', 'GXGXX', 'GGGGG']","[44, 1, 1]"
3,"['arles', 'plate', 'place']","['YXYYX', 'GGGXG', 'GGGGG']","[50, 2, 2]"
4,"['arles', 'tonic', 'wooly', 'lobby']","['XXYXX', 'XGXXX', 'XGYYG', 'GGGGG']","[91, 7, 1, 1]"
3,"['arles', 'plouk', 'plush']","['XXYXY', 'GGXYX', 'GGGGG']","[31, 1, 1]"
4,"['arles', 'tonic', 'lipid', 'vigil']","['XXYXX', 'XXXGX', 'YGXGX', 'GGGGG']","[91, 5, 1, 1]"
3,"['arles', 'tondi', 'index']","['XXXGX', 'XXYYY', 'GGGGG']","[44, 2, 2]"
4,"['arles', 'tonic', 'blind', 'blink']","['XXYXX', 'XXYYX', 'GGGGX', 'GGGGG']","[91, 4, 1, 1]"
3,"['arles', 'tonic', 'clung']","['XXYXX', 'XXYXY', 'GGGGG']","[91, 1, 1]"
4,"['arles', 'canto', 'flail', 'qualm']","['YXYXX', 'XYXXX', 'XYGXY', 'GGGGG']","[68, 8, 1, 1]"
3,"['arles', 'puton', 'croup']","['XGXXX', 'YYXYX', 'GGGGG']","[65, 2, 2]"
4,"['arles', 'tonic', 'cling', 'clink']","['XXYXX', 'XXYYY', 'GGGGX', 'GGGGG']","[91, 2, 1, 1]"
5,"['arles', 'notum', 'pudgy', 'fuzzy', 'juicy']","['XXXXX', 'XXXYX', 'XGXXG', 'XGXXG', 'GGGGG']","[205, 13, 2, 1, 1]"
3,"['arles', 'staph', 'stage']","['YXXYY', 'GGGXX', 'GGGGG']","[42, 4, 4]"
4,"['arles', 'bhang', 'media', 'decay']","['YXXYX', 'XXYXX', 'XGYXY', 'GGGGG']","[56, 7, 1, 1]"
3,"['arles', 'certy', 'nerve']","['XYXYX', 'XGGXX', 'GGGGG']","[64, 7, 7]"
2,"['arles', 'flier']","['XYYGX', 'GGGGG']","[16, 16]"
3,"['arles', 'canst', 'shaft']","['YXXXY', 'XYXYG', 'GGGGG']","[62, 2, 2]"
4,"['arles', 'puton', 'brood', 'crook']","['XGXXX', 'XXXGX', 'XGGGX', 'GGGGG']","[65, 5, 2, 2]"
4,"['arles', 'plate', 'glean', 'clean']","['YXYYX', 'XGYXY', 'XGGGG', 'GGGGG']","[50, 4, 1, 1]"
4,"['arles', 'canty', 'chain', 'china']","['YXXXX', 'GYYXX', 'GGYYY', 'GGGGG']","[119, 2, 1, 1]"
4,"['arles', 'certy', 'fibre', 'ridge']","['XYXYX', 'XYYXX', 'XGXYG', 'GGGGG']","[64, 6, 1, 1]"
5,"['arles', 'netop', 'bowel', 'dowel', 'vowel']","['XXYGX', 'XYXYX', 'XGGGG', 'XGGGG', 'GGGGG']","[30, 5, 2, 1, 1]"
3,"['arles', 'unite', 'gnome']","['XXXYX', 'XGXXG', 'GGGGG']","[130, 1, 1]"
3,"['arles', 'skint', 'snuck']","['XXXXY', 'GYXYX', 'GGGGG']","[114, 1, 1]"
4,"['arles', 'notum', 'pinch', 'icing']","['XXXXX', 'YXXXX', 'XYYYX', 'GGGGG']","[205, 13, 1, 1]"
4,"['arles', 'skint', 'shiny', 'spiny']","['XXXXY', 'GXGGX', 'GXGGG', 'GGGGG']","[114, 4, 1, 1]"
4,"['arles', 'cyton', 'furor', 'rigor']","['XYXXX', 'XXXGX', 'XXYGG', 'GGGGG']","[74, 6, 2, 2]"
4,"['arles', 'natch', 'slain', 'snail']","['YXYXY', 'YYXXX', 'GYGGY', 'GGGGG']","[28, 3, 1, 1]"
4,"['arles', 'tonic', 'blond', 'flown']","['XXYXX', 'XYYXX', 'XGGYX', 'GGGGG']","[91, 4, 1, 1]"
3,"['arles', 'doric', 'rabid']","['YYXXX', 'YXYGX', 'GGGGG']","[65, 4, 4]"
3,"['arles', 'crest', 'prose']","['XGXYY', 'XGYGX', 'GGGGG']","[4, 1, 1]"
4,"['arles', 'canty', 'giant', 'thank']","['YXXXX', 'XYYYX', 'XXGGY', 'GGGGG']","[119, 4, 1, 1]"
5,"['arles', 'notum', 'goody', 'bobby', 'poppy']","['XXXXX', 'XGXXX', 'XGYXG', 'XGXXG', 'GGGGG']","[205, 14, 3, 1, 1]"
3,"['arles', 'unite', 'budge']","['XXXYX', 'YXXXG', 'GGGGG']","[130, 9, 9]"
4,"['arles', 'topic', 'diner', 'fiber']","['XYXGX', 'XXXYX', 'XGXGG', 'GGGGG']","[78, 12, 4, 4]"
3,"['arles', 'viold', 'moldy']","['XXGXX', 'XXYYY', 'GGGGG']","[30, 1, 1]"
4,"['arles', 'notum', 'goody', 'dowdy']","['XXXXX', 'XGXXX', 'XGYGG', 'GGGGG']","[205, 14, 2, 2]"
4,"['arles', 'netop', 'liken', 'kneel']","['XXYGX', 'YYXXX', 'YXYGY', 'GGGGG']","[30, 4, 1, 1]"
3,"['arles', 'coign', 'track']","['YGXXX', 'YXXXX', 'GGGGG']","[40, 3, 3]"
4,"['arles', 'canty', 'cabby', 'caddy']","['YXXXX', 'GGXXG', 'GGXXG', 'GGGGG']","[119, 2, 1, 1]"
4,"['arles', 'toile', 'dwell', 'quell']","['XXYYX', 'XXXGY', 'XXGGG', 'GGGGG']","[55, 4, 1, 1]"
4,"['arles', 'notum', 'dummy', 'dumpy']","['XXXXX', 'XXXYY', 'GGGYG', 'GGGGG']","[205, 10, 1, 1]"
3,"['arles', 'baler', 'paler']","['YYGGX', 'XGGGG', 'GGGGG']","[2, 1, 1]"
6,"['arles', 'seton', 'score', 'shore', 'spore', 'swore']","['XYXYY', 'GYXYX', 'GXGGG', 'GXGGG', 'GXGGG', 'GGGGG']","[26, 4, 3, 2, 1, 1]"
4,"['arles', 'herby', 'beard', 'rebar']","['YYXYX', 'XGYYX', 'YGYYX', 'GGGGG']","[25, 4, 1, 1]"
4,"['arles', 'canst', 'scamp', 'scuba']","['YXXXY', 'YYXYX', 'GGYXX', 'GGGGG']","[62, 5, 1, 1]"
3,"['arles', 'palsy', 'splat']","['YXGXY', 'YYGYX', 'GGGGG']","[8, 1, 1]"
3,"['arles', 'flier', 'flyer']","['XYYGX', 'GGXGG', 'GGGGG']","[16, 1, 1]"
3,"['arles', 'cyton', 'horny']","['XYXXX', 'XYXYY', 'GGGGG']","[74, 1, 1]"
4,"['arles', 'canst', 'basin', 'mason']","['YXXXY', 'XGYYX', 'XGGXG', 'GGGGG']","[62, 3, 1, 1]"
4,"['arles', 'notum', 'condo', 'doing']","['XXXXX', 'YGXXX', 'XGYYY', 'GGGGG']","[205, 8, 2, 2]"
4,"['arles', 'unite', 'phone', 'ozone']","['XXXYX', 'XYXXG', 'XXGGG', 'GGGGG']","[130, 6, 1, 1]"
3,"['arles', 'atoll', 'amply']","['GXYXX', 'GXXGY', 'GGGGG']","[19, 2, 2]"
3,"['arles', 'polar', 'molar']","['YYGXX', 'XGGGG', 'GGGGG']","[5, 1, 1]"
4,"['arles', 'doric', 'major', 'ovary']","['YYXXX', 'XYYXX', 'XYXYY', 'GGGGG']","[65, 8, 1, 1]"
4,"['arles', 'sweet', 'unset', 'beset']","['XXXGY', 'YXYGG', 'XXGGG', 'GGGGG']","[19, 4, 1, 1]"
4,"['arles', 'unite', 'budge', 'queue']","['XXXYX', 'YXXXG', 'XGXXG', 'GGGGG']","[130, 9, 1, 1]"
5,"['arles', 'tonic', 'child', 'click', 'cliff']","['XXYXX', 'XXXYY', 'GXGYX', 'GGGYX', 'GGGGG']","[91, 8, 3, 2, 2]"
4,"['arles', 'canty', 'havoc', 'magic']","['YXXXX', 'YGXXX', 'XGXXG', 'GGGGG']","[119, 4, 1, 1]"
4,"['arles', 'pinot', 'brute', 'truce']","['XGXYX', 'XXXXY', 'XGGYG', 'GGGGG']","[45, 2, 1, 1]"
5,"['arles', 'souct', 'short', 'snort', 'sport']","['XYXXY', 'GYXXG', 'GXGGG', 'GXGGG', 'GGGGG']","[35, 3, 2, 1, 1]"
4,"['arles', 'puton', 'drift', 'fritz']","['XGXXX', 'XXYXX', 'XGGYY', 'GGGGG']","[65, 3, 1, 1]"
3,"['arles', 'unite', 'edict']","['XXXYX', 'XXGYY', 'GGGGG']","[130, 2, 2]"
3,"['arles', 'blurb', 'twirl']","['XYYXX', 'XYXGX', 'GGGGG']","[16, 3, 3]"
4,"['arles', 'seton', 'reuse', 'verse']","['XYXYY', 'YGXXX', 'YGXGG', 'GGGGG']","[26, 2, 1, 1]"
4,"['arles', 'canto', 'flail', 'llama']","['YXYXX', 'XYXXX', 'XGGXY', 'GGGGG']","[68, 8, 2, 2]"
2,"['arles', 'eaten']","['YXXGX', 'GGGGG']","[11, 11]"
4,"['arles', 'herby', 'extra', 'range']","['YYXYX', 'XYYXX', 'YXXYY', 'GGGGG']","[25, 3, 1, 1]"
3,"['arles', 'skint', 'whisk']","['XXXXY', 'YYGXX', 'GGGGG']","[114, 1, 1]"
4,"['arles', 'netop', 'bowel', 'hovel']","['XXYGX', 'XYXYX', 'XGXGG', 'GGGGG']","[30, 5, 2, 2]"
