steps,words,feedback,ncands
7,"['tores', 'glady', 'bound', 'found', 'hound', 'mound', 'pound']","['XGXXX', 'XXXYX', 'XGGGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[79, 6, 5, 4, 3, 2, 2]"
4,"['tores', 'plica', 'admin', 'maxim']","['XXXXX', 'XXYXY', 'YXYGX', 'GGGGG']","[246, 5, 1, 1]"
3,"['tores', 'binal', 'linen']","['XXXGX', 'XGGXY', 'GGGGG']","[55, 1, 1]"
3,"['tores', 'inlet', 'unmet']","['YXXGX', 'XGXGG', 'GGGGG']","[13, 1, 1]"
3,"['tores', 'spald', 'flesh']","['XXXYY', 'YXXYX', 'GGGGG']","[72, 2, 2]"
3,"['tores', 'glady', 'booby']","['XGXXX', 'XXXXG', 'GGGGG']","[79, 7, 7]"
2,"['tores', 'forth']","['YGGXX', 'GGGGG']","[5, 5]"
4,"['tores', 'strap', 'burst', 'first']","['YXGXY', 'YYGXX', 'XXGGG', 'GGGGG']","[7, 2, 1, 1]"
3,"['tores', 'hiant', 'stand']","['YXXXY', 'XXGGY', 'GGGGG']","[58, 2, 2]"
5,"['tores', 'gland', 'belie', 'belch', 'belly']","['XXXYX', 'XYXXX', 'GGGXY', 'GGGXX', 'GGGGG']","[196, 14, 2, 1, 1]"
4,"['tores', 'grand', 'choir', 'ivory']","['XYYXX', 'XYXXX', 'XXGYY', 'GGGGG']","[74, 8, 1, 1]"
3,"['tores', 'spald', 'seedy']","['XXXYY', 'GXXXY', 'GGGGG']","[72, 2, 2]"
3,"['tores', 'arnut', 'print']","['YXYXX', 'XGYXG', 'GGGGG']","[21, 1, 1]"
4,"['tores', 'clade', 'weary', 'yearn']","['XXYYX', 'XXGXY', 'XGGGY', 'GGGGG']","[93, 3, 1, 1]"
3,"['tores', 'canid', 'drain']","['XXYXX', 'XYYGY', 'GGGGG']","[97, 1, 1]"
