steps,words,feedback,ncands
3,"['tales', 'heart', 'acute']","['YYXYX', 'XYYXY', 'GGGGG']","[24, 2, 2]"
3,"['tales', 'drone', 'ferry']","['XXXYX', 'XYXXY', 'GGGGG']","[165, 12, 12]"
4,"['tales', 'sharp', 'abuse', 'aside']","['XYXYY', 'YXYXX', 'GXXYG', 'GGGGG']","[33, 4, 1, 1]"
3,"['tales', 'taint', 'tapir']","['GGXXX', 'GGYXY', 'GGGGG']","[14, 1, 1]"
2,"['tales', 'troll']","['GXYXX', 'GGGGG']","[3, 3]"
4,"['tales', 'cornu', 'fungi', 'unify']","['XXXXX', 'XXXYY', 'YYYXY', 'GGGGG']","[221, 6, 1, 1]"
3,"['tales', 'cress', 'rebus']","['XXXYG', 'XYYYG', 'GGGGG']","[6, 1, 1]"
4,"['tales', 'court', 'foist', 'boost']","['YXXXY', 'XGXXG', 'XGXGG', 'GGGGG']","[67, 6, 1, 1]"
3,"['tales', 'torus', 'truss']","['GXXXG', 'GXYYG', 'GGGGG']","[2, 1, 1]"
4,"['tales', 'porin', 'guise', 'siege']","['XXXYY', 'XXXYX', 'YXYYG', 'GGGGG']","[69, 5, 1, 1]"
3,"['tales', 'timer', 'tiger']","['GXXGX', 'GGXGG', 'GGGGG']","[15, 1, 1]"
2,"['tales', 'banal']","['XGYXX', 'GGGGG']","[18, 18]"
3,"['tales', 'plouk', 'slump']","['XXYXY', 'YGXYX', 'GGGGG']","[28, 2, 2]"
3,"['tales', 'brond', 'crank']","['XYXXX', 'XGXGX', 'GGGGG']","[102, 3, 3]"
4,"['tales', 'drone', 'forge', 'gorge']","['XXXYX', 'XYYXG', 'XGGGG', 'GGGGG']","[165, 6, 1, 1]"
5,"['tales', 'drone', 'ferry', 'every', 'query']","['XXXYX', 'XYXXY', 'XYYGG', 'YXGGG', 'GGGGG']","[165, 12, 2, 1, 1]"
4,"['tales', 'cornu', 'bring', 'drink']","['XXXXX', 'XXYGX', 'XGGGX', 'GGGGG']","[221, 6, 1, 1]"
3,"['tales', 'corny', 'favor']","['XGXXX', 'XYYXX', 'GGGGG']","[82, 5, 5]"
3,"['tales', 'anger', 'abbey']","['XYXGX', 'GXXGX', 'GGGGG']","[7, 1, 1]"
4,"['tales', 'taint', 'tango', 'tangy']","['GGXXX', 'GGXYY', 'GGGGX', 'GGGGG']","[14, 2, 1, 1]"
4,"['tales', 'corny', 'manic', 'panic']","['XGXXX', 'YXXYX', 'XGGGG', 'GGGGG']","[82, 2, 1, 1]"
2,"['tales', 'solar']","['XYGXY', 'GGGGG']","[1, 1]"
3,"['tales', 'porin', 'shire']","['XXXYY', 'XXYYX', 'GGGGG']","[69, 1, 1]"
4,"['tales', 'cornu', 'brood', 'proxy']","['XXXXX', 'XYYXX', 'XGGYX', 'GGGGG']","[221, 14, 1, 1]"
4,"['tales', 'routh', 'joint', 'point']","['YXXXX', 'XGXYX', 'XGGGG', 'GGGGG']","[87, 4, 1, 1]"
3,"['tales', 'routh', 'robot']","['YXXXX', 'GGXYX', 'GGGGG']","[87, 2, 2]"
4,"['tales', 'cornu', 'brick', 'prick']","['XXXXX', 'YXYXX', 'XGGGG', 'GGGGG']","[221, 2, 1, 1]"
5,"['tales', 'drone', 'hence', 'mince', 'wince']","['XXXYX', 'XXXYG', 'XYGGG', 'XGGGG', 'GGGGG']","[165, 12, 2, 1, 1]"
4,"['tales', 'cornu', 'chirp', 'crimp']","['XXXXX', 'GXYXX', 'GXGYG', 'GGGGG']","[221, 3, 1, 1]"
4,"['tales', 'courd', 'bloom', 'knoll']","['XXYXX', 'XYXXX', 'XYGYX', 'GGGGG']","[99, 7, 1, 1]"
3,"['tales', 'churn', 'sugar']","['XYXXY', 'XXYYX', 'GGGGG']","[42, 1, 1]"
4,"['tales', 'brond', 'chaff', 'whack']","['XYXXX', 'XXXXX', 'YGGXX', 'GGGGG']","[102, 8, 1, 1]"
4,"['tales', 'routh', 'count', 'mount']","['YXXXX', 'XGGYX', 'XGGGG', 'GGGGG']","[87, 3, 1, 1]"
