count,mean,std,min,25%,50%,75%,max,word1,word2,iter_2_or_less,iter_3,iter_4,iter_5,iter_6,fail
2315.0,4.160259179265659,0.9916557320788019,2.0,3.0,4.0,5.0,10.0,pares,count,0.00043196544276457883,0.2552915766738661,0.4470842332613391,0.21295896328293737,0.0591792656587473,0.025053995680345574
2315.0,4.1745140388768895,0.9597555166876316,3.0,4.0,4.0,5.0,11.0,pares,boult,0.0,0.2406047516198704,0.44924406047516197,0.2345572354211663,0.05485961123110151,0.020734341252699785
2315.0,4.316630669546436,1.007085897453542,3.0,4.0,4.0,5.0,12.0,pares,boink,0.0,0.20086393088552915,0.42289416846652267,0.2734341252699784,0.0755939524838013,0.027213822894168467
2315.0,4.198704103671706,1.0193877092532584,3.0,4.0,4.0,5.0,11.0,tares,doily,0.0,0.24449244060475162,0.44622030237580995,0.21900647948164148,0.059611231101511876,0.030669546436285097
2315.0,4.135637149028078,0.9859448598813819,3.0,3.0,4.0,5.0,10.0,tares,poind,0.0,0.2660907127429806,0.4488120950323974,0.20129589632829373,0.06004319654427646,0.023758099352051837
2315.0,4.204319654427646,1.0531175276246956,3.0,3.0,4.0,5.0,12.0,tares,noily,0.0,0.25140388768898486,0.4401727861771058,0.21036717062634988,0.06609071274298056,0.031965442764578834
2315.0,4.226349892008639,1.0421938201540413,3.0,4.0,4.0,5.0,11.0,tares,piony,0.0,0.2488120950323974,0.4215982721382289,0.22807775377969763,0.06997840172786177,0.03153347732181425
2315.0,4.211231101511879,1.0068280268296215,2.0,4.0,4.0,5.0,11.0,tares,bound,0.00043196544276457883,0.2345572354211663,0.4453563714902808,0.232829373650108,0.06004319654427646,0.02678185745140389
2315.0,4.149892008639309,0.9823391801766637,2.0,3.0,4.0,5.0,11.0,tares,could,0.00043196544276457883,0.25140388768898486,0.4587473002159827,0.21339092872570195,0.050971922246220304,0.025053995680345574
2315.0,4.099784017278617,1.0064506491884189,3.0,3.0,4.0,5.0,11.0,tares,colin,0.0,0.2894168466522678,0.43844492440604754,0.191792656587473,0.05658747300215983,0.023758099352051837
2315.0,4.162419006479482,0.9605283526891228,2.0,4.0,4.0,5.0,10.0,tares,pound,0.00043196544276457883,0.24578833693304536,0.45226781857451404,0.22289416846652269,0.05701943844492441,0.02159827213822894
