steps,words,feedback,ncands
3,"['reais', 'tined', 'inept']","['XYXYX', 'YYYYX', 'GGGGG']","[74, 2, 2]"
4,"['reais', 'tonal', 'aglow', 'aloud']","['XXYXX', 'XYXYY', 'GXYYX', 'GGGGG']","[150, 5, 1, 1]"
4,"['reais', 'mulch', 'howdy', 'photo']","['XXXXX', 'XXXXY', 'YYXXX', 'GGGGG']","[168, 6, 2, 2]"
5,"['reais', 'aglet', 'creak', 'bread', 'dream']","['YYYXX', 'YXXYX', 'XGGGX', 'XGGGY', 'GGGGG']","[57, 11, 3, 1, 1]"
3,"['reais', 'sloth', 'stale']","['XYGXY', 'GYXYX', 'GGGGG']","[23, 1, 1]"
3,"['reais', 'count', 'vomit']","['XXXGX', 'XGXXG', 'GGGGG']","[40, 1, 1]"
4,"['reais', 'coted', 'probe', 'ombre']","['YYXXX', 'XYXYX', 'XYYYG', 'GGGGG']","[108, 9, 1, 1]"
4,"['reais', 'tonal', 'candy', 'fanny']","['XXYXX', 'XXGYX', 'XGGXG', 'GGGGG']","[150, 9, 3, 3]"
4,"['reais', 'tined', 'inept', 'unite']","['XYXYX', 'YYYYX', 'YGYXY', 'GGGGG']","[74, 2, 1, 1]"
5,"['reais', 'stark', 'scarf', 'shard', 'snarl']","['YXGXY', 'GXGGX', 'GXGGX', 'GXGGX', 'GGGGG']","[15, 6, 4, 2, 2]"
4,"['reais', 'aglet', 'caper', 'baker']","['YYYXX', 'YXXGX', 'XGXGG', 'GGGGG']","[57, 9, 4, 4]"
4,"['reais', 'coted', 'brute', 'there']","['YYXXX', 'XXYYX', 'XYXYG', 'GGGGG']","[108, 4, 1, 1]"
3,"['reais', 'mulch', 'glyph']","['XXXXX', 'XXYXG', 'GGGGG']","[168, 1, 1]"
4,"['reais', 'mulch', 'notch', 'pooch']","['XXXXX', 'XXXGG', 'XGXGG', 'GGGGG']","[168, 4, 1, 1]"
5,"['reais', 'clint', 'giddy', 'fizzy', 'hippy']","['XXXYX', 'XXYXX', 'XGXXG', 'XGXXG', 'GGGGG']","[118, 10, 4, 2, 2]"
3,"['reais', 'spelt', 'spell']","['XYXXY', 'GGGGX', 'GGGGG']","[67, 1, 1]"
4,"['reais', 'mulch', 'dolly', 'folly']","['XXXXX', 'XXGXX', 'XGGGG', 'GGGGG']","[168, 6, 3, 3]"
4,"['reais', 'spelt', 'close', 'louse']","['XYXXY', 'YXYYX', 'XYYGG', 'GGGGG']","[67, 3, 1, 1]"
3,"['reais', 'mulch', 'gulch']","['XXXXX', 'XGGGG', 'GGGGG']","[168, 1, 1]"
5,"['reais', 'tonal', 'aptly', 'fault', 'vault']","['XXYXX', 'YXXYY', 'YXYGX', 'XGGGG', 'GGGGG']","[150, 6, 2, 1, 1]"
4,"['reais', 'mulch', 'blown', 'godly']","['XXXXX', 'XXYXX', 'XYYXX', 'GGGGG']","[168, 14, 3, 3]"
4,"['reais', 'coted', 'three', 'threw']","['YYXXX', 'XXYGX', 'GGGGY', 'GGGGG']","[108, 7, 1, 1]"
3,"['reais', 'clout', 'fleet']","['XYXXX', 'XGXXG', 'GGGGG']","[121, 1, 1]"
4,"['reais', 'bract', 'drape', 'grave']","['YYGXX', 'XGGXX', 'XGGXG', 'GGGGG']","[22, 7, 3, 3]"
3,"['reais', 'image', 'inane']","['XYGYX', 'GXGXG', 'GGGGG']","[2, 1, 1]"
3,"['reais', 'pluot', 'shock']","['XXXXY', 'XXXYX', 'GGGGG']","[89, 10, 10]"
4,"['reais', 'bract', 'crane', 'crave']","['YYGXX', 'XGGYX', 'GGGXG', 'GGGGG']","[22, 3, 2, 2]"
5,"['reais', 'snipe', 'spice', 'spike', 'spite']","['XYXYY', 'GXGYG', 'GGGXG', 'GGGXG', 'GGGGG']","[28, 3, 2, 1, 1]"
5,"['reais', 'laten', 'cable', 'halve', 'valve']","['XYYXX', 'YGXYX', 'XGXYG', 'XGGGG', 'GGGGG']","[90, 7, 3, 1, 1]"
5,"['reais', 'skint', 'skiff', 'skill', 'skimp']","['XXXYY', 'GGGXX', 'GGGXX', 'GGGXX', 'GGGGG']","[53, 3, 2, 1, 1]"
3,"['reais', 'plain', 'claim']","['XXGGX', 'XGGGX', 'GGGGG']","[10, 2, 2]"
3,"['reais', 'rabbi', 'rainy']","['GXYYX', 'GGXXY', 'GGGGG']","[3, 1, 1]"
5,"['reais', 'pluot', 'dusty', 'gusty', 'musty']","['XXXXY', 'XXYXY', 'XGGGG', 'XGGGG', 'GGGGG']","[89, 3, 2, 1, 1]"
5,"['reais', 'tined', 'bible', 'piece', 'pique']","['XYXYX', 'XGXYX', 'XGXXG', 'GGYXG', 'GGGGG']","[74, 6, 2, 1, 1]"
5,"['reais', 'tonal', 'gawky', 'caddy', 'daddy']","['XXYXX', 'XXXYX', 'XGXXG', 'XGGGG', 'GGGGG']","[150, 16, 7, 2, 2]"
2,"['reais', 'quasi']","['XXGYY', 'GGGGG']","[2, 2]"
2,"['reais', 'arise']","['YYYYY', 'GGGGG']","[1, 1]"
3,"['reais', 'tonal', 'aging']","['XXYYX', 'XXYYX', 'GGGGG']","[29, 3, 3]"
3,"['reais', 'laten', 'valet']","['XYYXX', 'YGYGX', 'GGGGG']","[90, 1, 1]"
4,"['reais', 'clint', 'idiom', 'opium']","['XXXYX', 'XXGXX', 'YXGYG', 'GGGGG']","[118, 3, 1, 1]"
3,"['reais', 'aglet', 'avert']","['YYYXX', 'GXXYG', 'GGGGG']","[57, 1, 1]"
4,"['reais', 'pluot', 'stunk', 'stuck']","['XXXXY', 'XXGXY', 'GGGXG', 'GGGGG']","[89, 5, 1, 1]"
2,"['reais', 'recut']","['GGXXX', 'GGGGG']","[15, 15]"
2,"['reais', 'mulch']","['XXXXX', 'GGGGG']","[168, 168]"
4,"['reais', 'dormy', 'fever', 'genre']","['YGXXX', 'XXYXX', 'XGXYY', 'GGGGG']","[34, 7, 1, 1]"
4,"['reais', 'clout', 'flume', 'plume']","['XYXXX', 'XGXYX', 'XGGGG', 'GGGGG']","[121, 4, 1, 1]"
3,"['reais', 'rider', 'rifle']","['GYXYX', 'GGXYY', 'GGGGG']","[7, 1, 1]"
3,"['reais', 'mulch', 'count']","['XXXXX', 'XYXYX', 'GGGGG']","[168, 2, 2]"
3,"['reais', 'tronk', 'incur']","['YXXYX', 'XYXYX', 'GGGGG']","[41, 1, 1]"
3,"['reais', 'tonal', 'total']","['XXYXX', 'GGXGG', 'GGGGG']","[150, 1, 1]"
4,"['reais', 'porch', 'sneer', 'wrest']","['YYXXY', 'XXYXX', 'YXGYY', 'GGGGG']","[33, 5, 1, 1]"
4,"['reais', 'tonal', 'comma', 'mocha']","['XXYXX', 'XGXYX', 'YGYYG', 'GGGGG']","[150, 5, 1, 1]"
4,"['reais', 'dormy', 'defer', 'deter']","['YGXXX', 'GXYXX', 'GGXGG', 'GGGGG']","[34, 2, 1, 1]"
4,"['reais', 'pluot', 'stunk', 'study']","['XXXXY', 'XXGXY', 'GGGXX', 'GGGGG']","[89, 5, 2, 2]"
5,"['reais', 'coted', 'mower', 'hover', 'lover']","['YYXXX', 'XGXGX', 'XGXGG', 'XGGGG', 'GGGGG']","[108, 13, 7, 1, 1]"
3,"['reais', 'parse', 'safer']","['YYYXY', 'XGYYY', 'GGGGG']","[8, 2, 2]"
4,"['reais', 'rider', 'ripen', 'rivet']","['GYXYX', 'GGXGY', 'GGXGX', 'GGGGG']","[7, 2, 1, 1]"
5,"['reais', 'mulch', 'pudgy', 'bunny', 'funny']","['XXXXX', 'XGXXX', 'XGXXG', 'XGGGG', 'GGGGG']","[168, 15, 5, 1, 1]"
4,"['reais', 'spelt', 'shone', 'smoke']","['XYXXY', 'GXYXX', 'GXGXG', 'GGGGG']","[67, 4, 1, 1]"
3,"['reais', 'mulch', 'mound']","['XXXXX', 'GYXXX', 'GGGGG']","[168, 2, 2]"
4,"['reais', 'clout', 'fugue', 'undue']","['XYXXX', 'XXXGX', 'XYXGG', 'GGGGG']","[121, 3, 1, 1]"
2,"['reais', 'sedan']","['XGYXY', 'GGGGG']","[1, 1]"
4,"['reais', 'tonal', 'human', 'pagan']","['XXYXX', 'XXYGX', 'XXXGG', 'GGGGG']","[150, 2, 1, 1]"
4,"['reais', 'snipe', 'shine', 'swine']","['XYXYY', 'GYGXG', 'GXGGG', 'GGGGG']","[28, 2, 1, 1]"
3,"['reais', 'tined', 'guile']","['XYXYX', 'XYXYX', 'GGGGG']","[74, 8, 8]"
4,"['reais', 'pluot', 'dusty', 'gusty']","['XXXXY', 'XXYXY', 'XGGGG', 'GGGGG']","[89, 3, 2, 2]"
3,"['reais', 'cutie', 'equip']","['XYXGX', 'XYXGY', 'GGGGG']","[7, 1, 1]"
5,"['reais', 'mulch', 'bough', 'dough', 'tough']","['XXXXX', 'XYXXG', 'XGGGG', 'XGGGG', 'GGGGG']","[168, 4, 2, 1, 1]"
3,"['reais', 'laten', 'canoe']","['XYYXX', 'XGXYY', 'GGGGG']","[90, 3, 3]"
3,"['reais', 'class', 'chaos']","['XXGXG', 'GXGYG', 'GGGGG']","[4, 1, 1]"
4,"['reais', 'clout', 'comet', 'covet']","['XYXXX', 'GXYXG', 'GGXGG', 'GGGGG']","[121, 2, 1, 1]"
3,"['reais', 'tonal', 'human']","['XXYXX', 'XXYGX', 'GGGGG']","[150, 2, 2]"
3,"['reais', 'coted', 'udder']","['YYXXX', 'XXXGY', 'GGGGG']","[108, 4, 4]"
3,"['reais', 'mulch', 'lunch']","['XXXXX', 'XGYGG', 'GGGGG']","[168, 1, 1]"
3,"['reais', 'cloth', 'blast']","['XXGXY', 'XGXYX', 'GGGGG']","[50, 2, 2]"
4,"['reais', 'strap', 'straw', 'stray']","['YXYXY', 'GGGGX', 'GGGGX', 'GGGGG']","[15, 2, 1, 1]"
4,"['reais', 'tonal', 'candy', 'manga']","['XXYXX', 'XXGYX', 'XGGXX', 'GGGGG']","[150, 9, 1, 1]"
4,"['reais', 'lynch', 'betel', 'melee']","['XGXXX', 'YXXXX', 'XGXGY', 'GGGGG']","[61, 8, 1, 1]"
3,"['reais', 'lynch', 'lefty']","['XGXXX', 'GYXXX', 'GGGGG']","[61, 2, 2]"
4,"['reais', 'clint', 'juicy', 'quick']","['XXXYX', 'YXGXX', 'XGGGX', 'GGGGG']","[118, 3, 1, 1]"
3,"['reais', 'splat', 'paste']","['XYYXY', 'YYXYY', 'GGGGG']","[28, 1, 1]"
3,"['reais', 'tined', 'given']","['XYXYX', 'XGYGX', 'GGGGG']","[74, 3, 3]"
3,"['reais', 'clout', 'octet']","['XYXXX', 'YXYXG', 'GGGGG']","[121, 1, 1]"
3,"['reais', 'rinse', 'risen']","['GYXYY', 'GGYYY', 'GGGGG']","[3, 1, 1]"
4,"['reais', 'macon', 'adorn', 'groan']","['YXYXX', 'XYXYG', 'YXGYG', 'GGGGG']","[60, 3, 1, 1]"
4,"['reais', 'hotly', 'leafy', 'leaky']","['XGGXX', 'XXXYG', 'GGGXG', 'GGGGG']","[21, 2, 1, 1]"
4,"['reais', 'tronk', 'bring', 'grind']","['YXXYX', 'XGXGX', 'XGGGY', 'GGGGG']","[41, 4, 1, 1]"
4,"['reais', 'aglet', 'creak', 'carve']","['YYYXX', 'YXXYX', 'GYYYX', 'GGGGG']","[57, 11, 1, 1]"
4,"['reais', 'spelt', 'close', 'loose']","['XYXXY', 'YXYYX', 'XYGGG', 'GGGGG']","[67, 3, 1, 1]"
3,"['reais', 'salto', 'sadly']","['XXYXY', 'GGYXX', 'GGGGG']","[37, 1, 1]"
4,"['reais', 'skint', 'shift', 'spilt']","['XXXYY', 'GXGXG', 'GXGXG', 'GGGGG']","[53, 4, 2, 2]"
4,"['reais', 'laten', 'amble', 'apple']","['XYYXX', 'YYXYX', 'GXXGG', 'GGGGG']","[90, 8, 1, 1]"
3,"['reais', 'cloth', 'slack']","['XXGXY', 'YGXXX', 'GGGGG']","[50, 1, 1]"
5,"['reais', 'clout', 'women', 'boney', 'honey']","['XYXXX', 'XXYXX', 'XGXGY', 'XGGGG', 'GGGGG']","[121, 13, 2, 1, 1]"
3,"['reais', 'tonal', 'final']","['XXYYX', 'XXGGG', 'GGGGG']","[29, 1, 1]"
4,"['reais', 'spelt', 'scene', 'sheen']","['XYXXY', 'GXGXX', 'GXGYY', 'GGGGG']","[67, 2, 1, 1]"
2,"['reais', 'eerie']","['YGXGX', 'GGGGG']","[3, 3]"
3,"['reais', 'clint', 'minty']","['XXXYX', 'XXYYY', 'GGGGG']","[118, 3, 3]"
3,"['reais', 'skint', 'slick']","['XXXYY', 'GYGXX', 'GGGGG']","[53, 2, 2]"
3,"['reais', 'dormy', 'derby']","['YGXXX', 'GXGXG', 'GGGGG']","[34, 1, 1]"
3,"['reais', 'crowd', 'wharf']","['YXGXX', 'XYXYX', 'GGGGG']","[44, 1, 1]"
2,"['reais', 'spelt']","['XYXXY', 'GGGGG']","[67, 67]"
3,"['reais', 'clonk', 'coach']","['XXGXX', 'GXYXX', 'GGGGG']","[33, 1, 1]"
4,"['reais', 'coted', 'brute', 'erupt']","['YYXXX', 'XXYYX', 'XGGYY', 'GGGGG']","[108, 4, 1, 1]"
4,"['reais', 'snipe', 'since', 'singe']","['XYXYY', 'GYYXG', 'GGGXG', 'GGGGG']","[28, 2, 1, 1]"
3,"['reais', 'pined', 'price']","['YYXYX', 'GYXYX', 'GGGGG']","[53, 3, 3]"
4,"['reais', 'cloth', 'spank', 'spawn']","['XXGXY', 'XXXXX', 'GGGYX', 'GGGGG']","[50, 5, 1, 1]"
4,"['reais', 'cigar', 'dairy', 'fairy']","['YXYYX', 'XYXYY', 'XGGGG', 'GGGGG']","[12, 3, 2, 2]"
5,"['reais', 'clint', 'giddy', 'fizzy', 'jiffy']","['XXXYX', 'XXYXX', 'XGXXG', 'YGXXG', 'GGGGG']","[118, 10, 4, 1, 1]"
4,"['reais', 'clint', 'filly', 'filmy']","['XXXYX', 'XYYXX', 'GGGYG', 'GGGGG']","[118, 12, 1, 1]"
4,"['reais', 'cloth', 'scant', 'stack']","['XXGXY', 'YXXYX', 'GYGXY', 'GGGGG']","[50, 2, 1, 1]"
4,"['reais', 'spelt', 'moose', 'chose']","['XYXXY', 'YXYXX', 'XYGGG', 'GGGGG']","[67, 10, 2, 2]"
3,"['reais', 'spelt', 'sleep']","['XYXXY', 'GYGYX', 'GGGGG']","[67, 1, 1]"
4,"['reais', 'macon', 'abhor', 'ardor']","['YXYXX', 'XYXGX', 'GXXGG', 'GGGGG']","[60, 4, 1, 1]"
5,"['reais', 'tonal', 'candy', 'fanny', 'nanny']","['XXYXX', 'XXGYX', 'XGGXG', 'XGGGG', 'GGGGG']","[150, 9, 3, 1, 1]"
4,"['reais', 'tined', 'niche', 'niece']","['XYXYX', 'XGYYX', 'GGYXG', 'GGGGG']","[74, 2, 1, 1]"
5,"['reais', 'mulch', 'goody', 'booby', 'woozy']","['XXXXX', 'XXXXX', 'XGGXG', 'XGGXG', 'GGGGG']","[168, 16, 4, 1, 1]"
5,"['reais', 'tonal', 'candy', 'dandy', 'handy']","['XXYXX', 'XXGYX', 'XGGGG', 'YGGGG', 'GGGGG']","[150, 9, 2, 1, 1]"
3,"['reais', 'bract', 'grace']","['YYGXX', 'XGGGX', 'GGGGG']","[22, 1, 1]"
4,"['reais', 'clint', 'ditty', 'ditto']","['XXXYX', 'XXYXY', 'GGGGX', 'GGGGG']","[118, 9, 1, 1]"
4,"['reais', 'cloth', 'stand', 'stank']","['XXGXY', 'XXXYX', 'GGGGX', 'GGGGG']","[50, 4, 1, 1]"
4,"['reais', 'aglet', 'creak', 'cream']","['YYYXX', 'YXXYX', 'GGGGX', 'GGGGG']","[57, 11, 1, 1]"
3,"['reais', 'salto', 'usual']","['XXYXY', 'YYYXX', 'GGGGG']","[37, 1, 1]"
3,"['reais', 'tined', 'diode']","['XYXYX', 'XGXYY', 'GGGGG']","[74, 2, 2]"
3,"['reais', 'macon', 'valor']","['YXYXX', 'XGXGX', 'GGGGG']","[60, 5, 5]"
3,"['reais', 'laten', 'angle']","['XYYXX', 'YYXYY', 'GGGGG']","[90, 3, 3]"
3,"['reais', 'tonal', 'ninja']","['XXYYX', 'XXGYX', 'GGGGG']","[29, 1, 1]"
3,"['reais', 'mulch', 'muddy']","['XXXXX', 'GGXXX', 'GGGGG']","[168, 2, 2]"
3,"['reais', 'sloth', 'chase']","['XYGXY', 'YXXXY', 'GGGGG']","[23, 2, 2]"
4,"['reais', 'recut', 'rebel', 'reply']","['GGXXX', 'GGXXX', 'GGXYY', 'GGGGG']","[15, 7, 1, 1]"
4,"['reais', 'coted', 'probe', 'prone']","['YYXXX', 'XYXYX', 'GGGXG', 'GGGGG']","[108, 9, 2, 2]"
3,"['reais', 'stoic', 'spoil']","['XXXGY', 'GXGGX', 'GGGGG']","[9, 1, 1]"
3,"['reais', 'teary', 'heart']","['YGGXX', 'YGGGX', 'GGGGG']","[8, 1, 1]"
3,"['reais', 'sloth', 'shade']","['XYGXY', 'GXXXY', 'GGGGG']","[23, 5, 5]"
3,"['reais', 'pined', 'diner']","['YYXYX', 'XGGGY', 'GGGGG']","[53, 1, 1]"
3,"['reais', 'strap', 'arson']","['YXYXY', 'YXYYX', 'GGGGG']","[15, 1, 1]"
3,"['reais', 'clint', 'onion']","['XXXYX', 'XXGYX', 'GGGGG']","[118, 3, 3]"
3,"['reais', 'spelt', 'sleet']","['XYXXY', 'GXGYG', 'GGGGG']","[67, 1, 1]"
3,"['reais', 'clout', 'dowel']","['XYXXX', 'XYYXX', 'GGGGG']","[121, 9, 9]"
3,"['reais', 'mulch', 'couch']","['XXXXX', 'XYXGG', 'GGGGG']","[168, 4, 4]"
3,"['reais', 'salto', 'palsy']","['XXYXY', 'YGGXX', 'GGGGG']","[37, 1, 1]"
4,"['reais', 'clout', 'dowel', 'bowel']","['XYXXX', 'XYYXX', 'XGGGG', 'GGGGG']","[121, 9, 2, 2]"
4,"['reais', 'snipe', 'slime', 'smile']","['XYXYY', 'GXGXG', 'GYGYG', 'GGGGG']","[28, 6, 1, 1]"
4,"['reais', 'clout', 'ebony', 'evoke']","['XYXXX', 'XXGXX', 'GXGXX', 'GGGGG']","[121, 8, 1, 1]"
3,"['reais', 'coted', 'creek']","['YYXXX', 'GXXGX', 'GGGGG']","[108, 5, 5]"
3,"['reais', 'laten', 'lance']","['XYYXX', 'GGXYY', 'GGGGG']","[90, 1, 1]"
4,"['reais', 'laten', 'cable', 'eagle']","['XYYXX', 'YGXYX', 'XGXGG', 'GGGGG']","[90, 7, 2, 2]"
3,"['reais', 'clint', 'idiot']","['XXXYX', 'XXGXG', 'GGGGG']","[118, 2, 2]"
3,"['reais', 'miser', 'siren']","['YYXYY', 'XGYGY', 'GGGGG']","[6, 1, 1]"
3,"['reais', 'clint', 'built']","['XXXYX', 'XYGXG', 'GGGGG']","[118, 3, 3]"
3,"['reais', 'clout', 'embed']","['XYXXX', 'XXXXX', 'GGGGG']","[121, 4, 4]"
3,"['reais', 'crowd', 'award']","['YXGXX', 'XYXYG', 'GGGGG']","[44, 1, 1]"
3,"['reais', 'cross', 'dross']","['YXXXG', 'XGGGG', 'GGGGG']","[5, 2, 2]"
3,"['reais', 'tonal', 'annul']","['XXYXX', 'XXGYG', 'GGGGG']","[150, 1, 1]"
3,"['reais', 'mulch', 'goody']","['XXXXX', 'XXXXX', 'GGGGG']","[168, 16, 16]"
5,"['reais', 'count', 'brown', 'drown', 'frown']","['YXXXX', 'XYXYX', 'XGGGG', 'XGGGG', 'GGGGG']","[103, 4, 3, 2, 2]"
3,"['reais', 'macon', 'patio']","['XXYGX', 'XGXYX', 'GGGGG']","[24, 1, 1]"
3,"['reais', 'laten', 'laden']","['XYYXX', 'GGXGG', 'GGGGG']","[90, 1, 1]"
3,"['reais', 'count', 'humid']","['XXXGX', 'XXYXX', 'GGGGG']","[40, 2, 2]"
4,"['reais', 'tined', 'utile', 'elite']","['XYXYX', 'YYXYX', 'XYGYG', 'GGGGG']","[74, 5, 1, 1]"
3,"['reais', 'mulch', 'lymph']","['XXXXX', 'YXYXG', 'GGGGG']","[168, 1, 1]"
4,"['reais', 'tined', 'glide', 'edify']","['XYXYX', 'XYXYY', 'XXGYY', 'GGGGG']","[74, 6, 1, 1]"
4,"['reais', 'clint', 'fight', 'might']","['XXXYX', 'XXYXG', 'XGGGG', 'GGGGG']","[118, 6, 3, 3]"
2,"['reais', 'reset']","['GGXXY', 'GGGGG']","[2, 2]"
3,"['reais', 'stoic', 'visit']","['XXXGY', 'YYXGX', 'GGGGG']","[9, 1, 1]"
3,"['reais', 'pluot', 'gusto']","['XXXXY', 'XXYYY', 'GGGGG']","[89, 1, 1]"
3,"['reais', 'porch', 'purse']","['YYXXY', 'GXGXX', 'GGGGG']","[33, 1, 1]"
4,"['reais', 'macon', 'valor', 'vapor']","['YXYXX', 'XGXGX', 'GGXGG', 'GGGGG']","[60, 5, 1, 1]"
3,"['reais', 'count', 'crock']","['YXXXX', 'GYXXX', 'GGGGG']","[103, 4, 4]"
4,"['reais', 'pined', 'tribe', 'write']","['YYXYX', 'XYXYX', 'YGGXG', 'GGGGG']","[53, 7, 1, 1]"
4,"['reais', 'pluot', 'husky', 'sunny']","['XXXXY', 'XXYXX', 'XGYXG', 'GGGGG']","[89, 8, 1, 1]"
4,"['reais', 'clonk', 'loamy', 'loath']","['XXGXX', 'XYYXX', 'GGGXX', 'GGGGG']","[33, 2, 1, 1]"
3,"['reais', 'clonk', 'chaff']","['XXGXX', 'GXXXX', 'GGGGG']","[33, 2, 2]"
5,"['reais', 'snipe', 'slime', 'slice', 'slide']","['XYXYY', 'GXGXG', 'GGGXG', 'GGGXG', 'GGGGG']","[28, 6, 2, 1, 1]"
5,"['reais', 'coted', 'buyer', 'purer', 'queer']","['YYXXX', 'XXXGX', 'XGXGG', 'XGYGG', 'GGGGG']","[108, 13, 2, 1, 1]"
4,"['reais', 'lynch', 'venue', 'venom']","['XGXXX', 'XXGXX', 'GGGXY', 'GGGGG']","[61, 4, 1, 1]"
5,"['reais', 'cloth', 'stand', 'staff', 'stamp']","['XXGXY', 'XXXYX', 'GGGXX', 'GGGXX', 'GGGGG']","[50, 4, 2, 1, 1]"
3,"['reais', 'curst', 'sorry']","['YXXXY', 'XXGYX', 'GGGGG']","[32, 1, 1]"
4,"['reais', 'skint', 'stiff', 'still']","['XXXYY', 'GXGXY', 'GGGXX', 'GGGGG']","[53, 3, 1, 1]"
3,"['reais', 'macon', 'acorn']","['YXYXX', 'XYYYG', 'GGGGG']","[60, 1, 1]"
4,"['reais', 'tonal', 'aging', 'aping']","['XXYYX', 'XXYYX', 'GYGGG', 'GGGGG']","[29, 3, 1, 1]"
3,"['reais', 'pluot', 'pushy']","['XXXXY', 'GXYXX', 'GGGGG']","[89, 1, 1]"
5,"['reais', 'aglet', 'cater', 'taker', 'tamer']","['YYYXX', 'YXXGY', 'XGYGG', 'GGXGG', 'GGGGG']","[57, 7, 3, 2, 2]"
5,"['reais', 'aglet', 'cater', 'eater', 'hater']","['YYYXX', 'YXXGY', 'XGGGG', 'YGGGG', 'GGGGG']","[57, 7, 3, 2, 2]"
3,"['reais', 'macon', 'mania']","['XXYGX', 'GGXXY', 'GGGGG']","[24, 1, 1]"
4,"['reais', 'laten', 'abode', 'awoke']","['XYYXX', 'XYXYX', 'GXGXG', 'GGGGG']","[90, 7, 1, 1]"
4,"['reais', 'crowd', 'brawl', 'brawn']","['YXGXX', 'XGXGX', 'GGGGX', 'GGGGG']","[44, 4, 1, 1]"
4,"['reais', 'skint', 'shift', 'swift']","['XXXYY', 'GXGXG', 'GXGGG', 'GGGGG']","[53, 4, 1, 1]"
4,"['reais', 'tined', 'guile', 'exile']","['XYXYX', 'XYXYX', 'XXGGG', 'GGGGG']","[74, 8, 2, 2]"
3,"['reais', 'tronk', 'birch']","['YXXYX', 'XYXXX', 'GGGGG']","[41, 4, 4]"
3,"['reais', 'mulch', 'lucky']","['XXXXX', 'XGYYX', 'GGGGG']","[168, 1, 1]"
4,"['reais', 'coted', 'buyer', 'freer']","['YYXXX', 'XXXGX', 'XXXGG', 'GGGGG']","[108, 13, 1, 1]"
2,"['reais', 'risky']","['GXXYY', 'GGGGG']","[1, 1]"
4,"['reais', 'pluot', 'boost', 'ghost']","['XXXXY', 'XXXYG', 'XYGGG', 'GGGGG']","[89, 2, 1, 1]"
3,"['reais', 'pined', 'plier']","['YYXYX', 'GYXGX', 'GGGGG']","[53, 1, 1]"
4,"['reais', 'macon', 'angry', 'lunar']","['YXYXX', 'XYXXY', 'YYXYX', 'GGGGG']","[60, 2, 1, 1]"
5,"['reais', 'clint', 'finch', 'pinch', 'winch']","['XXXYX', 'YXYYX', 'XGGGG', 'XGGGG', 'GGGGG']","[118, 3, 2, 1, 1]"
4,"['reais', 'scare', 'share', 'snare']","['YYGXY', 'GXGGG', 'GXGGG', 'GGGGG']","[6, 4, 3, 3]"
3,"['reais', 'porch', 'nurse']","['YYXXY', 'XXGXX', 'GGGGG']","[33, 3, 3]"
4,"['reais', 'spelt', 'moose', 'house']","['XYXXY', 'YXYXX', 'XGYGG', 'GGGGG']","[67, 10, 1, 1]"
4,"['reais', 'macon', 'flora', 'borax']","['YXYXX', 'XYXYX', 'XXYYY', 'GGGGG']","[60, 8, 1, 1]"
3,"['reais', 'pined', 'nicer']","['YYXYX', 'XGYGX', 'GGGGG']","[53, 1, 1]"
3,"['reais', 'count', 'lurch']","['YXXXX', 'YXYXX', 'GGGGG']","[103, 1, 1]"
3,"['reais', 'klutz', 'exalt']","['XYGXX', 'XYXYX', 'GGGGG']","[26, 1, 1]"
4,"['reais', 'tonal', 'abbot', 'about']","['XXYXX', 'YYXYX', 'GGYYG', 'GGGGG']","[150, 5, 1, 1]"
6,"['reais', 'salto', 'sauna', 'sappy', 'sassy', 'savvy']","['XXYXY', 'GGXXX', 'GGXXY', 'GGXXG', 'GGYYG', 'GGGGG']","[37, 6, 3, 2, 1, 1]"
3,"['reais', 'count', 'toxin']","['XXXGX', 'XGXYY', 'GGGGG']","[40, 1, 1]"
3,"['reais', 'count', 'tunic']","['XXXGX', 'YXYYY', 'GGGGG']","[40, 1, 1]"
3,"['reais', 'pined', 'pried']","['YYXYX', 'GYXGG', 'GGGGG']","[53, 1, 1]"
3,"['reais', 'tonal', 'inlay']","['XXYYX', 'XXYGY', 'GGGGG']","[29, 1, 1]"
3,"['reais', 'mulch', 'chump']","['XXXXX', 'YYXYY', 'GGGGG']","[168, 1, 1]"
3,"['reais', 'tonal', 'lanky']","['XXYXX', 'XXGYY', 'GGGGG']","[150, 2, 2]"
2,"['reais', 'cress']","['YYXXG', 'GGGGG']","[3, 3]"
4,"['reais', 'aglet', 'cater', 'eater']","['YYYXX', 'YXXGY', 'XGGGG', 'GGGGG']","[57, 7, 3, 3]"
4,"['reais', 'clout', 'flume', 'elude']","['XYXXX', 'XGXYX', 'XGGXG', 'GGGGG']","[121, 4, 1, 1]"
3,"['reais', 'clout', 'cycle']","['XYXXX', 'GYXXX', 'GGGGG']","[121, 1, 1]"
5,"['reais', 'clint', 'ditty', 'bitty', 'kitty']","['XXXYX', 'XXYXY', 'XGGGG', 'XGGGG', 'GGGGG']","[118, 9, 3, 2, 2]"
3,"['reais', 'clout', 'boule']","['XYXXX', 'XYYYX', 'GGGGG']","[121, 1, 1]"
4,"['reais', 'count', 'donor', 'moron']","['YXXXX', 'XGXYX', 'XGYGY', 'GGGGG']","[103, 3, 1, 1]"
4,"['reais', 'lynch', 'venue', 'tenet']","['XGXXX', 'XXGXX', 'XGGXY', 'GGGGG']","[61, 4, 1, 1]"
